,wind_mw,pem_mw,pem_bid,e_revenue,h_revenue,NPV,freq_day_0,freq_day_1,freq_day_2,freq_day_3,freq_day_4,freq_day_5,freq_day_6,freq_day_7,freq_day_8,freq_day_9,freq_day_10,freq_day_11,freq_day_12,freq_day_13,freq_day_14,freq_day_15,freq_day_16,freq_day_17,freq_day_18,freq_day_19
0,847.0,127.05,15.0,-9055357.88282732,36096967.64765312,-1341216207.9948745,0.046354220278866466,0.29815764072910844,0.009903500184961691,0.02550288018684653,0.06112060864703008,0.03882722836153228,0.020040254370179752,0.02073471220824599,0.03326064537196359,0.05475503069882677,0.08503818849303107,0.009690701133517533,0.04347449637120462,0.01591611323005571,0.013622102486258315,0.11395852341148335,0.03854851810564158,0.020935674760630237,0.012776231875337041,0.03720401223281524
1,847.0,149.85384615384615,15.0,-7898625.688668026,40017292.39153389,-1318566153.4033933,0.04644520724114972,0.2989459270655471,0.010018919466684246,0.02546940512280278,0.06101081323375839,0.038912955926823846,0.020242005889558004,0.020752111047556462,0.03314280060377101,0.054740157003572834,0.0847476797257603,0.009760025558983667,0.043483188264779274,0.015865886289866703,0.013546966700479,0.11371993992214732,0.03841802469182928,0.020815982754323798,0.012784507082474836,0.03745201683618754
2,847.0,172.6576923076923,15.0,-6748900.6468165135,43675399.280810885,-1299958758.377481,0.046497346314670694,0.29942529772995563,0.010113820330182498,0.025385899959502904,0.06104348505835495,0.03897198434317296,0.02045707845998983,0.020728728528296013,0.032965839678920236,0.054772115532607385,0.08460586215625954,0.00983357159462579,0.04346632222343024,0.015769982864402607,0.013530828668228719,0.11360781252548668,0.038399776878639845,0.020657052440474562,0.012777790238005595,0.037647223625688946
3,847.0,195.46153846153845,15.0,-5609964.218244731,47053082.549175866,-1285725356.0055518,0.046519169692140636,0.29960278829399983,0.010197808058380992,0.02526057615553583,0.061192654329571605,0.03901532441770382,0.020686417696320715,0.02067239603374475,0.03274565964662712,0.05483934209401804,0.08460351634942187,0.009906282979924073,0.04342911154850662,0.01562592147831078,0.013563298490106365,0.11356315316219756,0.038460911985078214,0.020454685540258095,0.012763619354403519,0.03776375397456877
4,847.0,218.26538461538462,15.0,-4485695.542324626,50099237.67726758,-1276692472.3344266,0.046527565332743846,0.2995708240174257,0.010282166794551788,0.02508441819537221,0.061418114676217814,0.03905099907913788,0.020929275651776935,0.020590151840101857,0.03250559458847768,0.05492655229599899,0.08469577156031637,0.009978518390931512,0.04338380266516531,0.01543680241737971,0.013634950994993766,0.11354100094471589,0.0385467068009632,0.0202172704580908,0.012752374658307695,0.037809975767757985
5,847.0,241.06923076923076,15.0,-3380017.5386206266,52754689.62474109,-1273808415.7765136,0.046543413559054884,0.2994522645204452,0.010379185946795986,0.024836036665751265,0.06167660171525927,0.039088569701107446,0.021181592919120723,0.020487939696156164,0.03228077451523334,0.055014380784047266,0.08482188732944246,0.010053857772165112,0.04334705649846142,0.015210118963456353,0.013738565916415837,0.11351601443592486,0.038586664537742836,0.019959251337541353,0.012755698200991279,0.037816293549881044
6,847.0,263.8730769230769,15.0,-2296827.3592786114,55075356.90469634,-1276293960.2951164,0.046588425309423684,0.29935405195042925,0.010500848794253776,0.024485394646258922,0.06193490247858385,0.039146750804098046,0.021436607408732877,0.02037067226012496,0.032117482587700044,0.055079638935977816,0.08492758295139757,0.010137009270698334,0.04333711822165688,0.014955170011542365,0.013869662781454573,0.1134845928799604,0.03850531502052588,0.019695557331554422,0.012784004172681466,0.037818527039964314
7,847.0,286.67692307692306,15.0,-1239914.9595942907,57152953.945923164,-1282831064.6310892,0.04668165377743115,0.29933354420092495,0.010656540993220819,0.02400130526784663,0.062178095751769275,0.03925769495083506,0.021686148982587118,0.02024372263263175,0.03206548993117748,0.055096809544842265,0.0849791561469734,0.010231905474909618,0.04337049306577927,0.014681113367842507,0.014025320358350576,0.11346230026734433,0.038236107449510885,0.01943829780432672,0.012843491217869147,0.037846943746420815
8,847.0,309.4807692307693,15.0,-212875.95396083224,58887929.379057094,-1294968908.5107625,0.04683234124447359,0.2993840569876978,0.010848743168975888,0.023370906618600574,0.06240497862052957,0.03945842952343638,0.021920799621343873,0.020117740384207404,0.032157553339308184,0.05504483700818343,0.08496126050099961,0.010339359727866211,0.04345488931368112,0.014398612788763122,0.014200020054706344,0.11347818555205993,0.03774766884838689,0.019194552137950367,0.012932775330134311,0.03792153370895993
9,847.0,332.2846153846154,15.0,780977.9415750479,60326807.28023934,-1312060242.861145,0.04702970899969416,0.2994547800748331,0.011066742416874645,0.02262454844976888,0.06261024693631259,0.03976836515587352,0.02212948311002681,0.020015382402805048,0.032376905839060485,0.054922006934160224,0.08486252310624616,0.01045472803142641,0.04357762643574064,0.014124831624404546,0.01438021929923568,0.11357105558102755,0.03708811549182787,0.01896458950929182,0.013040122131820136,0.038043712188947656
