version https://git-lfs.github.com/spec/v1
oid sha256:d857e680f70c6d780a5dd685af5ea7e72d611fb6ed31b90b93adb124f79f6b6c
size 96796
,wind_mw,pem_mw,pem_bid,e_revenue,h_revenue,NPV,freq_day_0,freq_day_1,freq_day_2,freq_day_3,freq_day_4,freq_day_5,freq_day_6,freq_day_7,freq_day_8,freq_day_9,freq_day_10,freq_day_11,freq_day_12,freq_day_13,freq_day_14,freq_day_15,freq_day_16,freq_day_17,freq_day_18,freq_day_19
0,847.0,127.05,15.0,25895453.51158595,23252677.05278889,-49038453.14158133,0.028894872494143835,0.06354045157701099,0.42776600824684297,0.003281285019892225,0.0004576959197286084,0.041029366144685914,0.07818222730375587,0.0008521723612411433,0.00698371765952415,0.0004399052428209178,0.027718818176137347,6.94422470705665e-05,0.01758525843056819,0.0003118068872972685,0.049421241924247086,0.12376335514325885,0.023888142895452876,0.0057127513147244915,0.03406992347211497,0.07342485022071711
1,847.0,148.225,15.0,26108105.518628463,25580545.196748614,-54429635.94521472,0.02575125063083683,0.056872503628367974,0.4274670079017982,0.004410293989215091,0.00010502937176529875,0.040526796391498705,0.07784473883841504,0.000729082321622789,0.007275050830048662,0.0004243505665081559,0.024314589732635294,0.0023248001442108053,0.017889416017450747,0.00018727641883584838,0.05019273401576871,0.1248099547013834,0.02419086165185619,0.012066564839527904,0.03414095908518344,0.07344115615468617
2,847.0,169.4,15.0,26361020.572721403,28217432.799653243,-55888671.97080803,0.022988026325458582,0.0491063377914714,0.4269760412616831,0.005416874238960911,5.929658654119959e-05,0.040088659256203286,0.07711545736529,0.0005527792186505634,0.00710876043810239,0.00033030274314988623,0.021495412769055634,0.009191300578347633,0.018713175051020294,0.00012841847152467392,0.05082411802586256,0.12526613321182803,0.024992073238310333,0.01841143260091044,0.034164655615084104,0.07303447955023278
3,847.0,190.57500000000002,15.0,26645768.796538282,29718210.865919888,-69779412.08605564,0.021001253311811983,0.04134108753620456,0.4266914229622375,0.00594465903954376,6.201576630565387e-05,0.03989311680457646,0.07657314150470543,0.00043696968461108847,0.006517845374867286,0.0002112511251457153,0.019209037536234513,0.01619788722677222,0.019986164495531464,0.00014142183931461773,0.05093302974696832,0.1250265277032685,0.02573326185379121,0.02315278650098651,0.03373354448556918,0.07110032486518011
4,847.0,211.75,15.0,26952845.68731884,30286249.93489998,-93919354.45342323,0.01987072021187873,0.03363286766517023,0.42677495488546474,0.005686455937401702,0.0016408933815533508,0.0402917756122311,0.07645133725919841,0.00034070700219504074,0.006145814456027271,0.00012289729814196688,0.016880541438771646,0.023513662427105227,0.021969126994557702,0.00040514544069716137,0.05019376060846924,0.12434533344368301,0.026238665338798928,0.025168762849246233,0.03209742303740413,0.06501035610114249
5,847.0,232.925,15.0,27271933.66495722,32544835.95499778,-98892267.30016205,0.020588869915205484,0.03009292116084329,0.4267968029325615,0.005568166869809753,0.02709386196404078,0.04108920230096078,0.07678147152700775,0.00015587789880644877,0.011949815248962102,8.429420590848078e-05,0.011536975445961158,0.030777280441775953,0.024319985548019094,0.0007972738697996355,0.04961043043513674,0.12406130910623077,0.02660702774685944,0.024263884282744216,0.02481118284268128,0.04436202757539255
6,847.0,254.10000000000002,15.0,27592033.460094266,36291106.91829887,-87105754.5513027,0.02275224925246565,0.033991922732258366,0.4269472210185258,0.008924520330074712,0.06748652539026835,0.03380649114880122,0.07843997204886476,0.000649688780706886,0.022577953575330136,0.0035641410322519392,0.005621391239395245,0.03315423395374272,0.021322899086737318,0.0008489273829466871,0.05012728730865782,0.12565143978354298,0.026090716707598334,0.021490611442053862,0.011796990534815137,0.01638741216376828
7,847.0,275.27500000000003,15.0,27901587.85456819,39086905.73098358,-86138169.18369076,0.022377709320128267,0.03577779232976402,0.4275009777395189,0.01597912413363316,0.07708143935908987,0.013224659389592717,0.0797471828542957,0.008153990512732943,0.02274449445396035,0.021889216261040616,0.005937651344539495,0.028406191584523417,0.010572011749034127,0.002979223554610086,0.05012366739481537,0.12613724363997783,0.024488937457908838,0.01934975405814128,0.004331616099924469,0.014410799980242972
8,847.0,296.45,15.0,28188786.579593338,40690234.38509676,-98846829.78756699,0.021362214146828762,0.03432049025871756,0.42696079183565583,0.019892055897720928,0.07382822994026514,0.0023339572240969092,0.07877703518360618,0.012089172746889212,0.021790960172550666,0.032859219426051536,0.004043640426385004,0.024068675144614898,0.006449755528992164,0.00844796409824048,0.04988075406101012,0.1241524473388847,0.024802979295015792,0.017404869223399178,0.0006859179077284061,0.015084336520291008
9,847.0,317.625,15.0,28442194.43590005,41925537.10745409,-116079056.87481126,0.02089573627271799,0.03304459009931159,0.4266594523012819,0.022194423471273136,0.06288759672620899,0.0002568715240284396,0.07825688565014818,0.014295980570392098,0.019841233894032258,0.036792229045449244,0.00483484828421075,0.019061908124730496,0.00679980082753612,0.019621871832570158,0.04949632972797344,0.12416916438931826,0.024593552074896993,0.01727187277265501,0.0003363890473975459,0.01580432114956649
