,wind_mw,pem_mw,pem_bid,e_revenue,h_revenue,NPV,freq_day_0,freq_day_1,freq_day_2,freq_day_3,freq_day_4,freq_day_5,freq_day_6,freq_day_7,freq_day_8,freq_day_9,freq_day_10,freq_day_11,freq_day_12,freq_day_13,freq_day_14,freq_day_15,freq_day_16,freq_day_17,freq_day_18,freq_day_19
0,847.0,127.05,15.0,8505217.812836315,21294334.27303593,-1502217565.0926049,0.02889487225743858,0.06354045102717835,0.4277660082146294,0.0032812851158800734,0.00045769584566379565,0.04102936609711318,0.07818222725366439,0.0008521723553690845,0.006983717699347315,0.00043990524509109476,0.02771881788393059,6.944225567491172e-05,0.01758525846549067,0.000311806878319332,0.04942124195358319,0.12376335517804743,0.023888142937357117,0.005712751887665266,0.03406992347959613,0.07342485022187599
1,847.0,148.225,15.0,8729981.698219454,23426149.161627952,-1516878813.2757463,0.02575125063083684,0.056872503628367974,0.4274670079017982,0.00441029398921518,0.00010502937177695731,0.04052679639149871,0.07784473883841504,0.0007290823216248311,0.007275050830048694,0.00042435056651194325,0.024314589732635297,0.0023248001442111193,0.017889416017450754,0.00018727641884429678,0.05019273401576871,0.1248099547013834,0.024190861651856205,0.012066564839527916,0.034140959085183435,0.07344115615468616
2,847.0,169.4,15.0,8997301.890427876,25840957.86766592,-1526639152.1292021,0.022988026547295617,0.049106337800534375,0.4269760411921694,0.005416874212891923,5.929658765672792e-05,0.04008865927073438,0.07711545718383168,0.000552779219741258,0.007108760428677249,0.00033030274413640824,0.021495412930603874,0.009191300545598568,0.018713175155305857,0.0001284184750235274,0.050824117858230204,0.12526613289417052,0.024992073389156547,0.018411432654801586,0.03416465563641314,0.07303447956454613
3,847.0,190.57500000000002,15.0,9298268.29989639,27215340.16812574,-1551495306.8689122,0.02100125313159112,0.04134108762897898,0.4266914230402724,0.0059446590415009985,6.201576584090651e-05,0.0398931167939251,0.07657314170181925,0.0004369696830786169,0.006517845368873766,0.0002112511250724139,0.019209037426268893,0.0161978871754665,0.01998616439234821,0.00014142183611710548,0.050933029908313165,0.12502652801404282,0.025733261695512235,0.023152786346113067,0.03373354446188032,0.07110032483070317
4,847.0,211.75,15.0,9622835.13322372,27735539.03665505,-1588806871.9260907,0.019870720385818077,0.03363286748453172,0.4267749547964368,0.005686455948144598,0.0016408933731028553,0.04029177562215753,0.07645133703436148,0.00034070700545577986,0.006145814469250371,0.0001228972976744097,0.016880541525356386,0.023513662541737763,0.021969127106651908,0.000405145461691191,0.05019376042561877,0.12434533309843993,0.02623866551648324,0.025168763076187293,0.0320974230660024,0.06501035615765575
5,847.0,232.925,15.0,9960097.253056584,29803906.578619108,-1602690861.9121737,0.02058886972963372,0.03009292142033227,0.4267968030334276,0.005568166865720148,0.02709386200998457,0.041089202281714456,0.07678147179062467,0.00015587789732830157,0.011949815227016986,8.429420668185459e-05,0.011536975361283515,0.030777280277076453,0.024319985416542747,0.0007972738232910844,0.04961043066396826,0.1240613095086377,0.026607027548999036,0.024263884010954914,0.02481118280146495,0.044362027501726665
6,847.0,254.10000000000002,15.0,10298428.723996552,33234666.30734361,-1596113829.7017941,0.02275224925843317,0.033991922723981445,0.42694722101528615,0.00892452033019444,0.06748652539162162,0.03380649114919597,0.07843997204024442,0.0006496887811211642,0.02257795357792661,0.0035641410312305323,0.0056213912405360476,0.03315423395946097,0.021322899090471772,0.0008489273849276035,0.050127287300903794,0.12565143977061718,0.026090716713838596,0.021490611450484632,0.011796990535240436,0.01638741216318215
7,847.0,275.27500000000003,15.0,10625614.163829068,35795002.75551565,-1602770047.4304955,0.02237770953151884,0.03577779206129138,0.4275009776293376,0.015979124141646008,0.07708143945723074,0.013224659366340184,0.07974718255597839,0.008153990566749746,0.022744494583528882,0.021889216241161927,0.005937651376490646,0.028406191761707462,0.010572011844796258,0.002979223593376323,0.05012366711701166,0.12613724318894814,0.024488937688298476,0.019349754327573274,0.0043316161066905765,0.01441079994821077
8,847.0,296.45,15.0,10929170.708998676,37263298.873317674,-1626177078.400097,0.021362214146829747,0.03432049025871644,0.42696079183565533,0.019892055897721108,0.07382822994026546,0.0023339572240965996,0.07877703518360489,0.012089172746889615,0.021790960172551308,0.0328592194260516,0.004043640426385112,0.02406867514461554,0.006449755528992365,0.00844796409824087,0.04988075406100892,0.12415244733888281,0.02480297929501682,0.01740486922340035,0.0006859179077284078,0.015084336520290847
9,847.0,317.625,15.0,11197011.74192146,38394564.26956678,-1655190757.5852513,0.020895736353588552,0.033044590017824095,0.42665945226768326,0.022194423493177677,0.06288759672437647,0.00025687152030337774,0.07825688555233445,0.014295980607788143,0.019841233943197475,0.03679222904682765,0.004834848298353984,0.019061908161244503,0.0067998008375152325,0.01962187189055764,0.049496329639695254,0.12416916425406876,0.0245935521550436,0.017271872862328782,0.0003363890483860907,0.015804321133399395
10,847.0,338.8,15.0,11418428.121938754,39905778.57568963,-1679216437.3013854,0.020742030774055033,0.032321314730782785,0.42669026854869935,0.02403989604881663,0.05222163213808998,0.00018910485185169007,0.07807247761726148,0.016096018936981153,0.018490031882903407,0.038133927132289344,0.006119044573016443,0.015111890730401359,0.007312391197835491,0.03035909295339793,0.049149828241596874,0.12469436810335965,0.024317601775189154,0.01773596744334933,0.0003850483118093621,0.016294563929827734
11,847.0,359.975,15.0,11585149.965548407,41554201.63470736,-1702023898.529827,0.020759908351302942,0.03178686422011869,0.4267930907678458,0.025738727143199483,0.044205219726205364,0.00020726896617683142,0.07778727071875395,0.017674704266618834,0.018094795872401134,0.03866827137244698,0.006632437669554537,0.01261712153062621,0.007058319503135981,0.03865842785425141,0.04886088945321847,0.12466450196087857,0.024490982628099702,0.018263666703829767,0.0004136870595508906,0.016384197625852297
12,847.0,381.1500000000001,15.0,11692155.55183587,42714861.54961739,-1733068907.2352765,0.020872437323443523,0.031328643641394635,0.42687418362736673,0.027414255091001993,0.0377977864201439,0.00025636934379189247,0.07737066566694932,0.019193370082043144,0.018222256410284243,0.03887588819972241,0.006602454424325869,0.010823243126756645,0.0063765384590863386,0.045416241990218015,0.04857244632436978,0.12407749926032963,0.025027177208458498,0.01883886584200715,0.00041213979986146933,0.016243778378649598
13,847.0,402.32500000000005,15.0,11737981.663781045,43498676.78148549,-1770709471.3586912,0.021060743989350397,0.030881829664949127,0.4269045749831375,0.02908326078050268,0.03228293432314968,0.00033666993543213686,0.07683751801006039,0.020706177630385025,0.018596792027833632,0.0389370681070471,0.006296583153415377,0.009315670617000303,0.005539366259578863,0.05128052039193151,0.048249264050061504,0.12309841311182472,0.02580002849231958,0.01948469743345377,0.0004017725715237036,0.015985233904699008
14,847.0,423.5,15.0,11724494.205200143,44185509.90811917,-1810717181.389984,0.02132969680928559,0.03040667422701134,0.42687324345476985,0.03072513447020667,0.027395776818628426,0.00044718019321378404,0.07619195496273344,0.022210125150001817,0.01910021859593498,0.03894148313098761,0.005861930966207251,0.007955303288684027,0.004673690431800819,0.0565149312864155,0.04787112004134284,0.12185946884683341,0.026734215829693004,0.02020019743402866,0.0003909333299750616,0.015656862330654678
15,847.0,127.05,17.5,8106955.23373133,22650940.31924834,-1487982082.4979072,0.036996171987080544,0.06454253861863554,0.42483896175500746,0.002082405913566003,0.002089566176355252,0.041190912311116136,0.07188184185905297,0.0006701694671760283,0.005657033081544688,0.0004031660323684887,0.03513004700690903,5.527846760889485e-05,0.021631974486915187,0.0006621137651296613,0.04442821622413324,0.1133579744174809,0.03090204513430964,0.005070555625343088,0.03481431974523071,0.07311962459418671
16,847.0,148.225,17.5,8253178.307446666,24581910.344753385,-1506864651.0937018,0.032581934355187546,0.057790839672363536,0.4252034930150923,0.003347572072188817,0.0004971059987356074,0.040594704339261004,0.07253672091864667,0.0006692340021201841,0.0063930385246281606,0.0004768245221106871,0.03012412571783927,0.0012174884739329537,0.021285616191410648,0.0005172456700013408,0.045515645157095115,0.11560404617171115,0.029747362805267477,0.012289663755080386,0.034753243950005355,0.0732081550031014
17,847.0,169.4,17.5,8441228.599281592,26988790.634383913,-1517962539.4890897,0.028622026893311697,0.048690206677209566,0.4249466262831705,0.00469695978354849,9.989397527657607e-05,0.04008113375518612,0.07208171584432986,0.0005403640413388781,0.006601423706446656,0.00039769344583066954,0.025930128570647217,0.008958397523118028,0.02181041337380477,0.00027982610719028784,0.04640298954060732,0.1168281657245807,0.02991533906311486,0.020286264729557843,0.03475631417619038,0.07305354030162005
18,847.0,190.57500000000002,17.5,8663381.73703392,28590702.68331349,-1540615848.0544593,0.025716569686724672,0.0387131918091925,0.42455807888909686,0.005658648705786969,7.78079838951243e-05,0.03982599343647417,0.07123054634329434,0.0004380914243169607,0.006299558257096553,0.00023605157171938706,0.022576453626363267,0.0177812011559385,0.023110016823240195,0.000292292645170207,0.046576862897260964,0.11676505485466808,0.03071607314911081,0.02717079868554561,0.03438085670125121,0.07147608016184118
19,847.0,211.75,17.5,8911102.297385313,29479202.733688783,-1573581858.8153403,0.024335151991974287,0.029104203929074764,0.4244633941094319,0.005669594540521098,0.0017480338963457526,0.04022487488602737,0.07060400432094154,0.00039358327161088925,0.006148629200568605,0.0001223096825644537,0.01965425608713443,0.026500325342967472,0.025253165673795375,0.001293343210217936,0.045439418157812515,0.11554277705356489,0.0315641460712959,0.030703937357113086,0.0327792094356537,0.06566869845840849
20,847.0,232.925,17.5,9175462.22124578,31812946.74583353,-1584604192.3728921,0.025330154212535025,0.024164042339546526,0.424248993198754,0.005542944990444946,0.02679660562380711,0.04120839141361518,0.07022983224963504,0.00019521848547156517,0.01242472991139444,7.559374236361262e-05,0.014063134361340376,0.0346417014895109,0.02784720531338381,0.002135114357841078,0.0440328606630782,0.11421561394462053,0.032334811862185814,0.030680071012676138,0.02554748549285232,0.04503527325419004
