DateTime,wind_gen_mw,wind_to_grid_mw,wind_to_batt_mw,batt_to_grid_mw,elec_revenue,lmp,soc,batt_cap
2020-01-02 00:00:00,0.8333333333333308,0.0,0.8333333333333308,0.0,-727.9566210045663,20.419098000000005,791.6666666666641,36.899999999999984
2020-01-02 01:00:00,1.16666666666666,0.0,1.16666666666666,0.0,-727.9566210045663,21.288154,1899.9999999999914,36.899999999999984
2020-01-02 02:00:00,15.208333333333318,0.0,15.208333333333318,0.0,-727.9566210045663,21.474047,16347.916666666642,36.899999999999984
2020-01-02 03:00:00,19.233333333333324,0.0,19.233333333333324,0.0,-727.9566210045663,21.647258,34619.5833333333,36.899999999999984
2020-01-02 04:00:00,26.016666666666666,0.0,26.016666666666666,0.0,-727.9566210045663,21.287879,59335.41666666663,36.899999999999984
2020-01-02 05:00:00,23.966666666666654,0.0,23.966666666666654,0.0,-727.9566210045663,19.68943,82103.74999999994,36.899999999999984
2020-01-02 06:00:00,8.841666666666667,0.0,8.841666666666667,0.0,-727.9566210045663,21.116411,90503.33333333327,36.899999999999984
2020-01-02 07:00:00,4.474999999999987,4.474999999999987,0.0,36.899999999999984,2271.4352132454314,72.492854,51661.22807017539,36.899999999999984
2020-01-02 08:00:00,3.2833333333333314,0.0,3.2833333333333314,0.0,-727.9566210045663,-0.0,54780.394736842056,36.899999999999984
2020-01-02 09:00:00,0.999999999999988,0.0,0.999999999999988,0.0,-727.9566210045663,-0.0,55730.39473684204,36.899999999999984
2020-01-02 10:00:00,0.999999999999988,0.0,0.999999999999988,0.0,-727.9566210045663,-0.0,56680.39473684203,36.899999999999984
2020-01-02 11:00:00,0.9249999999999863,0.0,0.9249999999999863,0.0,-727.9566210045663,-0.0,57559.14473684201,36.899999999999984
2020-01-02 12:00:00,0.8916666666666637,0.0,0.8916666666666637,0.0,-727.9566210045663,-0.0,58406.22807017534,36.899999999999984
2020-01-02 13:00:00,0.7749999999999977,0.0,0.7749999999999977,0.0,-727.9566210045663,-0.0,59142.47807017534,36.899999999999984
2020-01-02 14:00:00,0.9749999999999923,0.0,0.9749999999999923,0.0,-727.9566210045663,-0.0,60068.72807017533,36.899999999999984
2020-01-02 15:00:00,0.9083333333333323,0.0,0.9083333333333323,0.0,-727.9566210045663,-0.0,60931.644736842,36.899999999999984
2020-01-02 16:00:00,1.8083333333333231,0.0,1.8083333333333231,0.0,-727.9566210045663,-0.0,62649.561403508655,36.899999999999984
2020-01-02 17:00:00,1.3999999999999921,1.3999999999999921,0.0,22.617083333333238,71.03472493959703,33.267626,38842.10526315788,36.899999999999984
