DateTime,wind_gen_mw,wind_to_grid_mw,wind_to_batt_mw,batt_to_grid_mw,elec_revenue,lmp,soc,batt_cap
2020-01-02 00:00:00,0.8333333333333308,0.0,0.8333333333333308,0.0,-727.9566210045663,21.288154,833.3333333333308,928.1287082850828
2020-01-02 01:00:00,1.16666666666666,0.0,1.16666666666666,0.0,-727.9566210045663,22.516066,1999.999999999991,928.1287082850828
2020-01-02 02:00:00,15.208333333333318,0.0,15.208333333333318,0.0,-727.9566210045663,122.516066,17208.333333333307,928.1287082850828
2020-01-02 03:00:00,19.233333333333324,0.0,19.233333333333324,0.0,-727.9566210045663,123.06997300000002,36441.66666666663,928.1287082850828
2020-01-02 04:00:00,26.016666666666666,0.0,26.016666666666666,0.0,-727.9566210045663,22.492854000000005,62458.33333333329,928.1287082850828
2020-01-02 05:00:00,23.966666666666654,0.0,23.966666666666654,0.0,-727.9566210045663,20.846138,86424.99999999994,928.1287082850828
2020-01-02 06:00:00,8.841666666666667,0.0,8.841666666666667,0.0,-727.9566210045663,21.474047,95266.66666666661,928.1287082850828
2020-01-02 07:00:00,4.474999999999987,0.0,4.474999999999987,0.0,-727.9566210045663,122.492854,99741.6666666666,928.1287082850828
2020-01-02 08:00:00,3.2833333333333314,0.0,3.2833333333333314,0.0,-727.9566210045663,-0.0,103024.99999999993,928.1287082850828
2020-01-02 09:00:00,0.999999999999988,0.0,0.999999999999988,0.0,-727.9566210045663,-0.0,104024.99999999991,928.1287082850828
2020-01-02 10:00:00,0.999999999999988,0.0,0.999999999999988,0.0,-727.9566210045663,-0.0,105024.9999999999,928.1287082850828
2020-01-02 11:00:00,0.9249999999999863,0.0,0.9249999999999863,0.0,-727.9566210045663,-0.0,105949.99999999988,928.1287082850828
2020-01-02 12:00:00,0.8916666666666637,0.0,0.8916666666666637,0.0,-727.9566210045663,-0.0,106841.66666666654,928.1287082850828
2020-01-02 13:00:00,0.7749999999999977,0.0,0.7749999999999977,0.0,-727.9566210045663,-0.0,107616.66666666654,928.1287082850828
2020-01-02 14:00:00,0.9749999999999923,0.0,0.9749999999999923,0.0,-727.9566210045663,-0.0,108591.66666666653,928.1287082850828
2020-01-02 15:00:00,0.9083333333333323,0.0,0.9083333333333323,0.0,-727.9566210045663,-0.0,109499.99999999985,928.1287082850828
2020-01-02 16:00:00,1.8083333333333231,0.0,1.8083333333333231,0.0,-727.9566210045663,-0.0,111308.33333333318,928.1287082850828
2020-01-02 17:00:00,1.3999999999999921,0.0,1.3999999999999921,0.0,-727.9566210045663,35.388459,112708.33333333317,928.1287082850828
2020-01-02 18:00:00,1.0166666666666566,0.0,1.0166666666666566,0.0,-727.9566210045663,34.40737,113724.99999999983,928.1287082850828
2020-01-02 19:00:00,3.5499999999999865,0.0,3.5499999999999865,0.0,-727.9566210045663,33.267626,117274.99999999981,928.1287082850828
2020-01-02 20:00:00,15.233333333333329,0.0,15.233333333333329,0.0,-727.9566210045663,32.078822,132508.33333333314,928.1287082850828
2020-01-02 21:00:00,45.95833333333333,0.0,45.95833333333333,0.0,-727.9566210045663,32.078822,178466.66666666645,928.1287082850828
2020-01-02 22:00:00,74.05833333333334,0.0,74.05833333333334,0.0,-727.9566210045663,26.414329,252524.99999999977,928.1287082850828
2020-01-02 23:00:00,70.08333333333331,0.0,70.08333333333331,0.0,-727.9566210045663,-0.0,322608.3333333331,928.1287082850828
2020-01-03 00:00:00,32.65833333333333,0.0,32.65833333333333,0.0,-727.9566210045663,18.573789,355266.6666666664,928.1287082850828
2020-01-03 01:00:00,91.45833333333331,0.0,91.45833333333331,0.0,-727.9566210045663,-0.0,446724.9999999997,928.1287082850828
2020-01-03 02:00:00,46.23333333333333,0.0,46.23333333333333,0.0,-727.9566210045663,26.414329,492958.333333333,928.1287082850828
2020-01-03 03:00:00,53.675000000000004,0.0,53.675000000000004,0.0,-727.9566210045663,18.573789,546633.333333333,928.1287082850828
2020-01-03 04:00:00,58.07499999999999,0.0,58.07499999999999,0.0,-727.9566210045663,20.846138,604708.333333333,928.1287082850828
2020-01-03 05:00:00,77.88333333333334,0.0,77.88333333333334,0.0,-727.9566210045663,30.729141,682591.6666666664,928.1287082850828
2020-01-03 06:00:00,83.05,0.0,83.05,0.0,-727.9566210045663,34.40737,765641.6666666664,928.1287082850828
2020-01-03 07:00:00,70.29166666666666,70.29166666666666,0.0,765.6416666666664,161735.71764186205,194.35003700000001,0.0,928.1287082850828
2020-01-03 08:00:00,74.325,0.0,74.325,0.0,-727.9566210045663,-0.0,74325.0,928.1287082850828
2020-01-03 09:00:00,76.49166666666665,0.0,76.49166666666665,0.0,-727.9566210045663,-0.0,150816.66666666663,928.1287082850828
2020-01-03 10:00:00,57.024999999999984,0.0,57.024999999999984,0.0,-727.9566210045663,-0.0,207841.66666666663,928.1287082850828
2020-01-03 11:00:00,71.5,0.0,71.5,0.0,-727.9566210045663,-0.0,279341.6666666666,928.1287082850828
2020-01-03 12:00:00,61.54166666666666,0.0,61.54166666666666,0.0,-727.9566210045663,-0.0,340883.33333333326,928.1287082850828
2020-01-03 13:00:00,80.08333333333333,0.0,80.08333333333333,0.0,-727.9566210045663,-0.0,420966.66666666657,928.1287082850828
2020-01-03 14:00:00,82.28333333333332,0.0,82.28333333333332,0.0,-727.9566210045663,-0.0,503249.9999999999,928.1287082850828
2020-01-03 15:00:00,65.1,0.0,65.1,0.0,-727.9566210045663,-0.0,568349.9999999999,928.1287082850828
