Date,Hour,TotalCosts,FixedCosts,VariableCosts,LoadShedding,OverGeneration,ReserveShortfall,RenewablesUsed,RenewablesCurtailment,Demand,Price
2020-01-01,0,31632.592184,30868.050893,764.541291,0.0,0.0,0.0,1749.530156,61.769844,3289.530156,9.616143
2020-01-01,1,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,1658.859856,142.380144,3197.859856,9.885992
2020-01-01,2,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,1619.70306,189.75894,3158.70306,10.008544
2020-01-01,3,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,1608.837413,128.098587,3147.837413,10.043091
2020-01-01,4,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,1678.204182,95.459818,3217.204182,9.82655
2020-01-01,5,31632.592184,30868.050893,764.541291,0.0,0.0,0.0,1781.698,0.0,3410.536426,9.274961
2020-01-01,6,31688.313551,30868.050893,820.262658,0.0,0.0,0.0,1752.296,0.0,3737.780287,8.477843
2020-01-01,7,32559.317096,30868.050893,1691.266203,0.0,0.0,0.0,1799.7,0.0,3869.312975,8.414754
2020-01-01,8,31818.617303,30868.050893,950.56641,0.0,0.0,0.0,1928.335304,783.766696,3873.511843,8.214411
2020-01-01,9,31988.366472,30868.050893,1120.315579,0.0,0.0,0.0,2366.476278,756.191722,3925.476278,8.148913
2020-01-01,10,32120.393604,30868.050893,1252.342711,0.0,0.0,0.0,2363.035993,895.566007,3929.035993,8.175133
2020-01-01,11,32158.115641,30868.050893,1290.064748,0.0,0.0,0.0,2347.54527,494.78473,3915.54527,8.212934
2020-01-01,12,34007.45684,30868.050893,3139.405947,0.0,0.0,0.0,2215.838,0.0,3889.288527,8.743876
2020-01-01,13,36627.977624,30868.050893,5759.926731,0.0,0.0,0.0,2063.03,0.0,3873.95547,9.45493
2020-01-01,14,98516.923905,96634.604418,1882.319487,0.0,0.0,0.0,1893.2,0.0,3839.064644,25.6617
2020-01-01,15,107021.950728,105958.218205,1063.732523,0.0,0.0,0.0,1579.635557,151.796443,3815.635557,28.048263
2020-01-01,16,57808.740089,49864.856161,7943.883928,0.0,0.0,0.0,1226.886,0.0,3828.469495,15.0997
2020-01-01,17,81213.468036,54505.734109,26707.733927,0.0,0.0,0.0,873.954,0.0,4287.21599,18.943172
2020-01-01,18,79084.513215,50950.611715,28133.9015,0.0,0.0,0.0,857.898,0.0,4509.687641,17.536583
2020-01-01,19,75765.006835,49864.856161,25900.150674,0.0,0.0,0.0,852.938,0.0,4371.175585,17.332867
2020-01-01,20,69031.893097,45089.056541,23942.836556,0.0,0.0,0.0,1010.432,0.0,4260.187276,16.203957
2020-01-01,21,60497.125288,45089.056541,15408.068747,0.0,0.0,0.0,1160.768,0.0,4026.536311,15.024607
2020-01-01,22,58489.3361,35415.86506,23073.47104,0.0,0.0,0.0,1004.23,0.0,3740.556996,15.636531
2020-01-01,23,49028.579057,35415.86506,13612.713997,0.0,0.0,0.0,1105.338,0.0,3471.36041,14.123736
2020-01-02,0,41038.343465,30643.369577,10394.973888,0.0,0.0,0.0,1239.202,0.0,3281.963116,12.504206
2020-01-02,1,44879.225639,30643.369577,14235.856062,0.0,0.0,0.0,954.668,0.0,3179.923281,14.113305
2020-01-02,2,45125.58869,30643.369577,14482.219113,0.0,0.0,0.0,901.232,0.0,3137.959876,14.38055
2020-01-02,3,46395.696791,30643.369577,15752.327214,0.0,0.0,0.0,820.868,0.0,3116.389409,14.887644
2020-01-02,4,44694.933667,30643.369577,14051.56409,0.0,0.0,0.0,951.632,0.0,3168.269166,14.107051
2020-01-02,5,38522.978044,30643.369577,7879.608467,0.0,0.0,0.0,1419.27,0.0,3337.637076,11.541991
2020-01-02,6,43183.811681,30643.369577,12540.442104,0.0,0.0,0.0,1508.12,0.0,3653.66423,11.819316
2020-01-02,7,44410.997986,25268.49279,19142.505197,0.0,0.0,326.047853,1515.718,0.0,3763.106829,11.801684
2020-01-02,8,27175.686101,25268.49279,1907.193311,0.0,0.0,0.0,2372.452,0.0,3777.710915,7.193691
2020-01-02,9,26786.801083,25268.49279,1518.308293,0.0,0.0,0.0,2467.836877,494.113123,3847.836877,6.961522
2020-01-02,10,26520.835501,25268.49279,1252.342711,0.0,0.0,0.0,2520.240377,882.425623,3886.240377,6.824291
2020-01-02,11,26539.696519,25268.49279,1271.203729,0.0,0.0,0.0,2561.113167,946.524833,3928.113167,6.756347
2020-01-02,12,26558.557538,25268.49279,1290.064748,0.0,0.0,0.0,2555.720064,879.617936,3923.720064,6.768719
2020-01-02,13,26577.418557,25268.49279,1308.925767,0.0,0.0,0.0,2571.707021,701.122979,3940.707021,6.744327
2020-01-02,14,26577.418557,25268.49279,1308.925767,0.0,0.0,0.0,2581.538029,632.691971,3950.538029,6.727544
2020-01-02,15,26539.696519,25268.49279,1271.203729,0.0,0.0,0.0,2533.543042,358.478958,3900.543042,6.804103
2020-01-02,16,124726.837876,123531.078221,1195.759654,0.0,0.0,0.0,2030.317588,109.820412,3903.317588,31.954058
2020-01-02,17,51608.175425,41666.040263,9942.135161,0.0,0.0,0.0,1553.262,0.0,4271.725406,12.081342
2020-01-02,18,53988.057025,41562.546263,12425.510761,0.0,0.0,0.0,1654.684,0.0,4487.043382,12.031989
2020-01-02,19,47921.915788,39391.035155,8530.880633,0.0,0.0,0.0,1672.132,0.0,4318.949357,11.095735
2020-01-02,20,45894.929553,37655.956723,8238.97283,0.0,0.0,0.0,1674.066,0.0,4208.003483,10.906581
2020-01-02,21,38437.474045,34073.081911,4364.392134,0.0,0.0,0.0,1727.52,0.0,3969.235735,9.683848
2020-01-02,22,35042.50934,34073.081911,969.427429,0.0,0.0,0.0,1700.437688,40.094312,3694.887688,9.484053
2020-01-02,23,35174.536472,34073.081911,1101.45456,0.0,0.0,0.0,1591.73,0.0,3420.417454,10.283697
2020-01-03,0,26256.562491,19199.26978,7057.292711,0.0,0.0,0.0,1645.982,0.0,3237.102014,8.111132
2020-01-03,1,20019.532438,19199.26978,820.262658,0.0,0.0,0.0,1595.972465,2.875535,3152.882184,6.349597
2020-01-03,2,21900.431068,19199.26978,2701.161288,0.0,0.0,0.0,1459.48,0.0,3087.666615,7.092874
2020-01-03,3,26220.684203,19199.26978,7021.414423,0.0,0.0,0.0,1533.89,0.0,3087.851275,8.491563
2020-01-03,4,31300.992214,19199.26978,12101.722435,0.0,0.0,148.601054,1440.262,0.0,3125.816569,10.013701
2020-01-03,5,24601.82382,19199.26978,5402.554041,0.0,0.0,0.0,1529.2,0.0,3283.187192,7.493275
2020-01-03,6,30370.258955,19199.26978,11170.989176,0.0,0.0,78.324271,1495.83,0.0,3597.503714,8.442037
2020-01-03,7,28996.140962,19199.26978,9796.871182,0.0,0.0,0.0,1684.03,0.0,3708.244205,7.819372
2020-01-03,8,20357.307396,19199.26978,1158.037617,0.0,0.0,0.0,2181.713212,268.254788,3791.391892,5.369349
2020-01-03,9,20357.307396,19199.26978,1158.037617,0.0,0.0,0.0,2282.599893,710.768107,3857.249893,5.277674
2020-01-03,10,20432.751472,19199.26978,1233.481692,0.0,0.0,0.0,2477.708948,723.511052,3919.158948,5.213555
2020-01-03,11,20432.751472,19199.26978,1233.481692,0.0,0.0,0.0,2430.592195,662.723805,3970.042195,5.146734
2020-01-03,12,20470.473509,19199.26978,1271.203729,0.0,0.0,0.0,2385.131029,591.430971,3975.781029,5.148793
2020-01-03,13,20470.473509,19199.26978,1271.203729,0.0,0.0,0.0,2327.154375,581.947625,3979.404375,5.144105
2020-01-03,14,20470.473509,19199.26978,1271.203729,0.0,0.0,0.0,2309.682922,468.617078,3972.455441,5.153103
2020-01-03,15,53760.159123,52488.955393,1271.203729,0.0,0.0,0.0,2239.644326,305.925674,3961.994326,13.568964
2020-01-03,16,222561.158625,221372.53243,1188.626195,0.0,0.0,0.0,1492.610429,547.687571,3816.610429,58.313827
2020-01-03,17,66228.841488,62675.059252,3553.782236,0.0,0.0,0.0,1527.932,0.0,4165.341935,15.899977
2020-01-03,18,63641.033369,56421.227314,7219.806055,0.0,0.0,0.0,1564.584,0.0,4356.807277,14.607264
2020-01-03,19,63228.731504,53092.446298,10136.285206,0.0,0.0,0.0,1326.58,0.0,4161.785256,15.192694
2020-01-03,20,67321.885177,53092.446298,14229.438879,0.0,0.0,0.0,1045.29,0.0,4034.041521,16.688446
2020-01-03,21,69453.937581,53092.446298,16361.491283,0.0,0.0,0.0,778.436,0.0,3861.519543,17.986168
2020-01-03,22,70031.744242,53092.446298,16939.297944,0.0,0.0,0.0,552.972,0.0,3661.473345,19.126657
2020-01-03,23,65600.845065,47849.441707,17751.403358,0.0,0.0,0.0,475.03,0.0,3429.482196,19.128499
2020-01-04,0,65473.828884,43053.817265,22420.011619,0.0,0.0,0.0,270.238,0.0,3250.190027,20.144616
2020-01-04,1,62882.320352,43053.817265,19828.503087,0.0,0.0,0.0,273.38,0.0,3146.102626,19.987371
2020-01-04,2,62132.15826,43053.817265,19078.340995,0.0,0.0,0.0,262.998,0.0,3103.395481,20.020703
2020-01-04,3,61212.227847,43053.817265,18158.410582,0.0,0.0,0.0,264.838,0.0,3065.516022,19.968001
2020-01-04,4,60866.345352,43053.817265,17812.528087,0.0,0.0,0.0,291.214,0.0,3076.937298,19.781471
2020-01-04,5,62633.403468,43053.817265,19579.586203,0.0,0.0,0.0,292.086,0.0,3154.082578,19.857883
2020-01-04,6,65737.188618,43053.817265,22683.371353,0.0,0.0,0.0,299.178,0.0,3289.636244,19.983118
2020-01-04,7,64483.130761,38281.321782,26201.808979,0.0,0.0,78.663804,379.852,0.0,3327.29896,19.380023
2020-01-04,8,45468.815402,33403.754743,12065.060659,0.0,0.0,0.0,1184.0,0.0,3377.876197,13.46077
2020-01-04,9,39341.327321,33403.754743,5937.572578,0.0,0.0,0.0,1598.92,0.0,3496.867799,11.250447
2020-01-04,10,34542.931341,33403.754743,1139.176598,0.0,0.0,0.0,1906.9433,225.7387,3544.9433,9.744283
2020-01-04,11,34656.097453,33403.754743,1252.342711,0.0,0.0,0.0,1895.736396,588.211604,3539.736396,9.790587
2020-01-04,12,34637.236435,33403.754743,1233.481692,0.0,0.0,0.0,1876.728571,1288.241429,3519.728571,9.840883
2020-01-04,13,34637.236435,33403.754743,1233.481692,0.0,0.0,0.0,1844.520539,1304.209461,3487.52054,9.931766
2020-01-04,14,34599.514397,33403.754743,1195.759654,0.0,0.0,0.0,1794.6102,1317.0438,3435.6102,10.07085
2020-01-04,15,34618.375416,33403.754743,1214.620673,0.0,0.0,0.0,1760.964588,874.813412,3402.964588,10.173005
2020-01-04,16,73922.928372,72783.751774,1139.176598,0.0,0.0,0.0,1570.873858,382.778142,3415.873858,21.641001
2020-01-04,17,57337.44816,53811.63166,3525.816499,0.0,0.0,0.0,1311.316,0.0,3802.720279,15.078008
2020-01-04,18,53041.730757,39392.433604,13649.297152,0.0,0.0,0.0,1177.568,0.0,4042.995778,13.119413
2020-01-04,19,44393.651235,29739.066945,14654.58429,0.0,0.0,0.0,1301.278,0.0,3932.738695,11.288228
2020-01-04,20,31274.450477,24442.274371,6832.176106,0.0,0.0,0.0,1708.938,0.0,3847.980167,8.127498
2020-01-04,21,23765.355796,19566.335296,4199.0205,0.0,0.0,0.0,1903.068,0.0,3716.818277,6.394005
2020-01-04,22,26684.314588,19566.335296,7117.979292,0.0,0.0,0.0,1585.862,0.0,3538.954413,7.540169
2020-01-04,23,26149.980911,19566.335296,6583.645615,0.0,0.0,0.0,1431.166,0.0,3364.989986,7.771191
2020-01-05,0,22997.347008,14323.330705,8674.016303,0.0,0.0,42.597522,1425.802,0.0,3226.781323,7.127024
2020-01-05,1,20843.875462,14323.330705,6520.544757,0.0,0.0,0.0,1426.148,0.0,3129.824388,6.659759
2020-01-05,2,20039.816423,14323.330705,5716.485718,0.0,0.0,0.0,1413.3,0.0,3081.058729,6.504198
2020-01-05,3,19664.041511,14323.330705,5340.710806,0.0,0.0,0.0,1412.632,0.0,3066.817364,6.411872
2020-01-05,4,16481.166504,14323.330705,2157.835799,0.0,0.0,0.0,1592.1,0.0,3086.867945,5.339123
2020-01-05,5,15069.298207,14323.330705,745.967502,0.0,0.0,0.0,1726.272724,25.727276,3140.379569,4.798559
2020-01-05,6,17146.381461,15460.833259,1685.548202,0.0,0.0,0.0,1766.02,0.0,3245.665052,5.282856
2020-01-05,7,15749.181999,14323.330705,1425.851295,0.0,0.0,0.0,1796.432,0.0,3252.751927,4.841802
2020-01-05,8,15217.888518,14323.330705,894.557814,0.0,0.0,0.0,2356.577243,398.424757,3269.577243,4.65439
2020-01-05,9,15180.74094,14323.330705,857.410236,0.0,0.0,0.0,2430.440496,848.109504,3341.440496,4.543173
2020-01-05,10,15255.036096,14323.330705,931.705391,0.0,0.0,0.0,2449.652367,1051.027633,3364.652367,4.533912
2020-01-05,11,16411.573425,15460.833259,950.740166,0.0,0.0,0.0,2442.133117,1146.286883,3366.133117,4.875497
2020-01-05,12,15274.070871,14323.330705,950.740166,0.0,0.0,0.0,2454.741123,1178.358877,3370.741123,4.531369
2020-01-05,13,15274.070871,14323.330705,950.740166,0.0,0.0,0.0,2424.431834,1198.334166,3340.431834,4.572484
2020-01-05,14,15274.070871,14323.330705,950.740166,0.0,0.0,0.0,2406.14955,1018.75245,3320.14955,4.600417
2020-01-05,15,81330.054774,80435.49696,894.557814,0.0,0.0,0.0,2067.760603,1061.005397,3320.760603,24.491394
2020-01-05,16,214543.8471,213707.274139,836.57296,0.0,0.0,0.0,1103.804073,1346.865926,3346.804073,64.104095
2020-01-05,17,53992.349844,53229.631127,762.718716,0.0,0.0,0.0,1488.891594,283.706406,3735.891594,14.452333
2020-01-05,18,56360.97655,55524.403589,836.57296,0.0,0.0,0.0,1774.435924,1.964076,4041.435924,13.94578
2020-01-05,19,52947.165095,52092.128573,855.036522,0.0,0.0,0.0,1734.429393,32.304607,3978.429393,13.30856
2020-01-05,20,53002.555778,52092.128573,910.427205,0.0,0.0,0.0,1636.30658,153.19142,3883.30658,13.648821
2020-01-05,21,51502.362774,50591.93557,910.427205,0.0,0.0,0.0,1521.292353,298.425647,3706.292353,13.895926
2020-01-05,22,51428.50853,50591.93557,836.57296,0.0,0.0,0.0,1310.428929,436.791071,3491.428928,14.729931
2020-01-05,23,41504.83675,40573.131358,931.705391,0.0,0.0,0.0,1438.977432,168.806568,3281.977432,12.64629
2020-01-06,0,28855.307023,20957.130817,7898.176207,0.0,0.0,0.0,1200.48,0.0,3159.429224,9.133076
2020-01-06,1,25921.151154,20957.130817,4964.020338,0.0,0.0,0.0,1294.6,0.0,3084.9072,8.402571
2020-01-06,2,21945.940533,20957.130817,988.809717,0.0,0.0,0.0,1452.508213,4.393787,3064.358213,7.161676
2020-01-06,3,23798.274071,20957.130817,2841.143254,0.0,0.0,0.0,1280.662,0.0,3061.879002,7.772441
2020-01-06,4,26767.201098,20957.130817,5810.070281,0.0,0.0,0.0,1258.9,0.0,3146.360284,8.507354
2020-01-06,5,35761.212312,20957.130817,14804.081495,0.0,0.0,194.655422,1064.438,0.0,3359.316889,10.645382
2020-01-06,6,57453.788194,35583.316873,21870.471321,0.0,0.0,315.699273,1024.068,0.0,3719.125455,15.448198
2020-01-06,7,36568.781765,20957.130817,15611.650948,0.0,0.0,292.23215,1485.078,0.0,3840.854913,9.521001
2020-01-06,8,17413.857005,16406.012513,1007.844492,0.0,0.0,0.0,2746.268,0.0,3852.125392,4.520584
2020-01-06,9,17337.717904,16406.012513,931.705391,0.0,0.0,0.0,2898.49711,531.38689,3891.49711,4.455282
2020-01-06,10,17356.752679,16406.012513,950.740166,0.0,0.0,0.0,2924.575693,794.840307,3918.575693,4.429352
2020-01-06,11,17432.89178,16406.012513,1026.879267,0.0,0.0,0.0,2943.137055,825.082945,3941.137055,4.423315
2020-01-06,12,17566.135206,16406.012513,1160.122693,0.0,0.0,0.0,2912.200498,700.749502,3917.200498,4.484359
2020-01-06,13,17642.274306,16406.012513,1236.261793,0.0,0.0,0.0,2854.26214,598.39986,3863.26214,4.566678
2020-01-06,14,17661.309081,16406.012513,1255.296568,0.0,0.0,0.0,2821.40549,488.94851,3831.40549,4.609616
2020-01-06,15,50461.450811,49225.189018,1236.261793,0.0,0.0,0.0,2661.204023,282.211977,3840.204023,13.140305
2020-01-06,16,87835.049757,86598.787963,1236.261793,0.0,0.0,0.0,2212.882,0.0,3829.565793,22.936034
2020-01-06,17,79411.787711,62077.674205,17334.113507,0.0,0.0,0.0,1434.42,0.0,4239.154464,18.732931
2020-01-06,18,59329.303921,37367.898097,21961.405824,0.0,0.0,160.032254,1543.564,0.0,4497.540221,13.1915
2020-01-06,19,52609.549994,33909.956569,18699.593425,0.0,0.0,40.112606,1649.41,0.0,4375.188353,12.024522
2020-01-06,20,43218.981547,31256.695686,11962.285862,0.0,0.0,0.0,1752.382,0.0,4258.467127,10.148953
2020-01-06,21,34693.306399,31256.695686,3436.610713,0.0,0.0,0.0,1893.662,0.0,4042.958957,8.581167
2020-01-06,22,32076.958343,31256.695686,820.262658,0.0,0.0,0.0,1915.468,0.0,3730.896864,8.597653
2020-01-06,23,27267.315283,26484.200203,783.11508,0.0,0.0,0.0,1717.97647,220.54553,3471.489022,7.854645
2020-01-07,0,17903.249781,17157.282279,745.967502,0.0,0.0,0.0,1825.929625,106.368375,3283.986678,5.451682
2020-01-07,1,17903.249781,17157.282279,745.967502,0.0,0.0,0.0,1704.313864,90.120136,3173.884506,5.640801
2020-01-07,2,17903.249781,17157.282279,745.967502,0.0,0.0,0.0,1702.701215,126.964785,3148.909386,5.68554
2020-01-07,3,17903.249781,17157.282279,745.967502,0.0,0.0,0.0,1695.977957,120.062043,3149.843058,5.683855
2020-01-07,4,24452.904504,23706.937002,745.967502,0.0,0.0,0.0,1746.754145,77.673855,3239.601115,7.548122
2020-01-07,5,20400.075183,18041.702574,2358.37261,0.0,0.0,0.0,1823.768,0.0,3453.784261,5.906586
2020-01-07,6,40904.969792,32667.888629,8237.081163,0.0,0.0,0.0,1807.9,0.0,3822.24993,10.701804
2020-01-07,7,27220.770827,16406.012513,10814.758314,0.0,0.0,264.804107,1962.55,0.0,3945.895745,6.898502
2020-01-07,8,17451.926555,16406.012513,1045.914042,0.0,0.0,0.0,2901.352,0.0,3910.21148,4.463167
2020-01-07,9,17356.752679,16406.012513,950.740166,0.0,0.0,0.0,2918.917121,521.202879,3912.917121,4.435758
2020-01-07,10,17356.752679,16406.012513,950.740166,0.0,0.0,0.0,2820.5527,816.9013,3814.5527,4.550141
2020-01-07,11,17356.752679,16406.012513,950.740166,0.0,0.0,0.0,2869.03916,872.51084,3863.03916,4.49303
2020-01-07,12,17356.752679,16406.012513,950.740166,0.0,0.0,0.0,2917.792342,868.437658,3911.792342,4.437033
2020-01-07,13,17375.787454,16406.012513,969.774942,0.0,0.0,0.0,2878.314649,899.275351,3873.314649,4.486025
2020-01-07,14,17375.787454,16406.012513,969.774942,0.0,0.0,0.0,2859.682987,780.897013,3854.682987,4.507709
2020-01-07,15,17394.82223,16406.012513,988.809717,0.0,0.0,0.0,2816.12859,441.55541,3812.12859,4.563021
2020-01-07,16,92669.665372,91623.75133,1045.914042,0.0,0.0,0.0,2468.798,0.0,3846.639251,24.091073
2020-01-07,17,39430.358375,26472.529227,12957.829148,0.0,0.0,0.0,1713.918,0.0,4239.872076,9.299893
2020-01-07,18,42517.559801,26472.529227,16045.030573,0.0,0.0,130.613716,1808.372,0.0,4472.697144,9.506023
2020-01-07,19,41204.980295,26472.529227,14732.451068,0.0,0.0,61.455365,1753.95,0.0,4367.798578,9.43381
2020-01-07,20,49266.031589,25721.259461,23544.772128,0.0,0.0,458.97182,1322.248,0.0,4277.729409,11.516865
2020-01-07,21,32890.687546,25721.259461,7169.428085,0.0,0.0,0.0,1838.048,0.0,4056.376661,8.108391
2020-01-07,22,27530.638353,24879.680042,2650.958311,0.0,0.0,0.0,1797.838,0.0,3750.958139,7.339628
2020-01-07,23,25740.65468,24879.680042,860.974637,0.0,0.0,0.0,1829.936716,5.225284,3480.986716,7.394643
2020-01-08,0,25777.802257,24879.680042,898.122215,0.0,0.0,0.0,1851.198,0.0,3314.367185,7.777594
2020-01-08,1,26960.01579,24879.680042,2080.335748,0.0,0.0,0.0,1745.84,0.0,3220.998425,8.37008
2020-01-08,2,25666.657139,24879.680042,786.977097,0.0,0.0,0.0,1749.862,0.0,3200.047392,8.020712
2020-01-08,3,35083.224273,34314.710737,768.513536,0.0,0.0,0.0,1650.936,0.0,3214.032065,10.915642
2020-01-08,4,86173.357429,85410.638712,762.718716,0.0,0.0,0.0,1567.464,0.0,3304.269132,26.0794
2020-01-08,5,68808.027978,68082.236383,725.791594,0.0,0.0,0.0,1731.698,0.0,3547.212084,19.397777
2020-01-08,6,55444.155883,54662.973605,781.182277,0.0,0.0,0.0,1776.896,0.0,3964.489125,13.985196
2020-01-08,7,37548.385243,34902.386136,2645.999107,0.0,0.0,0.0,1829.7,0.0,4105.266437,9.146394
2020-01-08,8,28587.243303,27429.205686,1158.037617,0.0,0.0,0.0,2539.802,0.0,4030.09487,7.093442
2020-01-08,9,28379.772096,27429.205686,950.56641,0.0,0.0,0.0,2611.038234,493.029766,4012.038234,7.073654
2020-01-08,10,27482.479116,26531.912706,950.56641,0.0,0.0,0.0,2591.399025,991.302975,3987.399025,6.892332
2020-01-08,11,27463.618097,26531.912706,931.705391,0.0,0.0,0.0,2565.512307,1163.517693,3960.512307,6.93436
2020-01-08,12,27463.618097,26531.912706,931.705391,0.0,0.0,0.0,2515.082868,1251.555132,3910.082868,7.023794
2020-01-08,13,27501.340135,26531.912706,969.427429,0.0,0.0,0.0,2480.143742,1281.686258,3877.143742,7.093196
2020-01-08,14,27501.340135,26531.912706,969.427429,0.0,0.0,0.0,2436.902488,1060.597512,3833.902488,7.173198
2020-01-08,15,27803.116435,26531.912706,1271.203729,0.0,0.0,0.0,2395.266657,567.465343,3808.266657,7.300727
2020-01-08,16,27821.977454,26531.912706,1290.064748,0.0,0.0,0.0,2205.586,0.0,3886.24451,7.159091
2020-01-08,17,36431.168597,26531.912706,9899.255891,0.0,0.0,0.0,1960.054,0.0,4295.076774,8.482076
2020-01-08,18,47263.9804,33641.743518,13622.236882,0.0,0.0,0.0,1975.198,0.0,4527.786219,10.438651
2020-01-08,19,42111.036358,28825.857216,13285.179142,0.0,0.0,0.0,1912.938,0.0,4416.791824,9.534304
2020-01-08,20,38538.2423,25780.64294,12757.59936,0.0,0.0,0.0,1900.932,0.0,4332.65815,8.894826
2020-01-08,21,33088.770965,25780.64294,7308.128026,0.0,0.0,0.0,1905.868,0.0,4083.319105,8.103401
2020-01-08,22,28290.017623,25780.64294,2509.374683,0.0,0.0,0.0,1898.73,0.0,3782.568278,7.47905
2020-01-08,23,26619.479386,25780.64294,838.836447,0.0,0.0,0.0,1902.938,0.0,3509.11031,7.58582
2020-01-09,0,26582.331809,25780.64294,801.688869,0.0,0.0,0.0,1788.302,0.0,3346.982364,7.942179
2020-01-09,1,26563.75802,25780.64294,783.11508,0.0,0.0,0.0,1785.568,0.0,3234.987042,8.211395
2020-01-09,2,26563.75802,25780.64294,783.11508,0.0,0.0,0.0,1853.900696,3.931304,3210.900695,8.272993
2020-01-09,3,26526.610442,25780.64294,745.967502,0.0,0.0,0.0,1846.068,0.0,3233.3828,8.203981
2020-01-09,4,26582.331809,25780.64294,801.688869,0.0,0.0,0.0,1830.732,0.0,3317.100111,8.013726
2020-01-09,5,35260.100622,33675.930512,1584.17011,0.0,0.0,0.0,1832.17,0.0,3562.096545,9.898693
2020-01-09,6,38105.795823,31172.790654,6933.005169,0.0,0.0,0.0,1818.32,0.0,3937.374498,9.677971
2020-01-09,7,32954.103865,26531.912706,6422.19116,0.0,0.0,0.0,1898.318,0.0,4057.028933,8.122718
2020-01-09,8,27689.950323,26531.912706,1158.037617,0.0,0.0,0.0,2623.937908,44.314092,4030.937908,6.869357
2020-01-09,9,27595.645229,26531.912706,1063.732523,0.0,0.0,0.0,2629.777344,427.372656,4031.777344,6.844536
2020-01-09,10,27784.255416,26531.912706,1252.342711,0.0,0.0,0.0,2558.630571,654.135429,3970.630571,6.997442
2020-01-09,11,27803.116435,26531.912706,1271.203729,0.0,0.0,0.0,2486.70755,660.03045,3899.70755,7.129539
2020-01-09,12,27803.116435,26531.912706,1271.203729,0.0,0.0,0.0,2453.811996,555.626004,3866.811996,7.190191
2020-01-09,13,27784.255416,26531.912706,1252.342711,0.0,0.0,0.0,2430.547226,143.382774,3842.547226,7.230687
2020-01-09,14,93512.123101,92278.641409,1233.481692,0.0,0.0,0.0,2068.759263,226.570737,3819.759263,24.481156
2020-01-09,15,103166.453563,101951.83289,1214.620673,0.0,0.0,0.0,1712.255318,143.466682,3802.255318,27.132963
2020-01-09,16,91944.623916,90673.420186,1271.203729,0.0,0.0,0.0,1437.538,0.0,3814.528544,24.103798
2020-01-09,17,77739.967707,66080.910868,11659.056839,0.0,0.0,0.0,1122.462,0.0,4228.978291,18.382683
2020-01-09,18,67404.013623,51454.724812,15949.28881,0.0,0.0,0.0,1279.984,0.0,4467.649568,15.087131
2020-01-09,19,61291.798586,46903.606508,14388.192078,0.0,0.0,0.0,1285.332,0.0,4366.381762,14.037206
2020-01-09,20,59426.534721,46903.606508,12522.928212,0.0,0.0,0.0,1349.466,0.0,4244.522555,14.000758
2020-01-09,21,55225.090746,46903.606508,8321.484238,0.0,0.0,0.0,1468.12,0.0,4012.78645,13.76228
2020-01-09,22,42087.82589,37250.239849,4837.586041,0.0,0.0,0.0,1629.232,0.0,3731.007178,11.280553
2020-01-09,23,31532.980015,27577.048368,3955.931647,0.0,0.0,0.0,1508.83,0.0,3460.579785,9.112051
2020-01-10,0,29894.504318,27577.048368,2317.45595,0.0,0.0,0.0,1303.582,0.0,3278.603684,9.11806
2020-01-10,1,28659.64191,27577.048368,1082.593542,0.0,0.0,0.0,1372.207403,38.640597,3200.057403,8.955977
2020-01-10,2,29556.138332,27577.048368,1979.089964,0.0,0.0,0.0,1431.48,0.0,3166.089233,9.33522
2020-01-10,3,33675.238404,27577.048368,6098.190036,0.0,0.0,0.0,1318.29,0.0,3175.445346,10.604887
2020-01-10,4,35879.405893,27577.048368,8302.357525,0.0,0.0,0.0,1285.062,0.0,3251.371327,11.035161
2020-01-10,5,34019.027326,27577.048368,6441.978958,0.0,0.0,0.0,1442.4,0.0,3488.415929,9.751999
2020-01-10,6,35628.622918,27577.048368,8051.57455,0.0,0.0,0.0,1619.83,0.0,3833.849436,9.293172
2020-01-10,7,35864.015202,21980.794402,13883.2208,0.0,0.0,113.577265,1669.83,0.0,3957.378491,9.062569
2020-01-10,8,23176.554056,21980.794402,1195.759654,0.0,0.0,0.0,2340.957726,234.110274,3928.307726,5.899883
2020-01-10,9,23157.693037,21980.794402,1176.898635,0.0,0.0,0.0,2709.186031,454.581969,3947.186031,5.866887
2020-01-10,10,23214.276094,21980.794402,1233.481692,0.0,0.0,0.0,2713.580736,548.839264,3954.580736,5.870224
2020-01-10,11,23233.137113,21980.794402,1252.342711,0.0,0.0,0.0,2702.132589,470.283411,3944.132589,5.890557
2020-01-10,12,23251.998131,21980.794402,1271.203729,0.0,0.0,0.0,2654.05898,519.20302,3897.05898,5.96655
2020-01-10,13,23289.720169,21980.794402,1308.925767,0.0,0.0,0.0,2627.380162,435.321838,3872.380162,6.014317
2020-01-10,14,23270.85915,21980.794402,1290.064748,0.0,0.0,0.0,2576.228261,328.071739,3820.228261,6.091484
2020-01-10,15,56157.385174,54905.042463,1252.342711,0.0,0.0,0.0,2361.953986,287.316014,3773.953986,14.880252
2020-01-10,16,93530.98412,92278.641409,1252.342711,0.0,0.0,0.0,1999.586329,22.411671,3751.586329,24.931049
