,TotalCosts,FixedCosts,VariableCosts,LoadShedding,OverGeneration,ReserveShortfall,Demand,Price,Bus,BusDemand,Shortfall,BusOvergeneration,LMP,LMP DA,Generator,Dispatch,Dispatch DA,Headroom,Unit State,Unit Cost,Unit Market Revenue,Unit Uplift Payment,303_WIND_1-RTCF,303_WIND_1-DACF
2020-01-01 00:00:00,31632.592184,30868.050893,764.541291,0.0,0.0,0.0,3289.530156,9.616143,Caesar,80.515886,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,61.0,826.2,True,0.0,0.0,0.0,0.9754427390791027,0.5676505312868949
2020-01-01 01:00:00,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,3197.859856,9.885992,Caesar,76.835483,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,46.0,819.2,True,0.0,0.0,0.0,0.9671782762691854,0.7495867768595041
2020-01-01 02:00:00,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,3158.70306,10.008544,Caesar,74.089336,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,63.0,775.4,True,0.0,0.0,0.0,0.9154663518299881,0.5753246753246753
2020-01-01 03:00:00,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,3147.837413,10.043091,Caesar,72.44731,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,69.0,749.5,True,0.0,0.0,0.0,0.884887839433294,0.5108618654073199
2020-01-01 04:00:00,31614.018395,30868.050893,745.967502,0.0,0.0,0.0,3217.204182,9.82655,Caesar,71.824473,0.0,0.0,-0.0,18.072542,303_WIND_1,0.0,85.9,802.1,True,0.0,1552.431354,0.0,0.9469893742621016,0.481582054309327
2020-01-01 05:00:00,31632.592184,30868.050893,764.541291,0.0,0.0,0.0,3410.536426,9.274961,Caesar,73.353256,0.0,0.0,-0.0,19.983547,303_WIND_1,88.838426,118.2,730.661574,True,0.0,2362.055311,0.0,0.9675324675324676,0.5197166469893743
2020-01-01 06:00:00,31688.313551,30868.050893,820.262658,0.0,0.0,0.0,3737.780287,8.477843,Caesar,82.157911,0.0,0.0,-0.0,56.212585,303_WIND_1,472.8,55.3,322.0,True,0.0,12448.710176,0.0,0.938370720188902,0.4454545454545455
2020-01-01 07:00:00,33186.78227,30868.050893,2318.731377,0.0,0.0,0.0,3869.312975,8.576919,Caesar,89.207298,0.0,0.0,18.463561,19.034775,303_WIND_1,439.9,0.0,322.0,True,0.0,8122.120495,0.0,0.8995277449822904,0.23530106257378985
2020-01-01 08:00:00,31818.617303,30868.050893,950.56641,0.0,0.0,0.0,3873.511843,8.214411,Caesar,95.718779,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,743.5,True,0.0,0.0,0.0,0.8778040141676505,0.1305785123966942
2020-01-01 09:00:00,31988.366472,30868.050893,1120.315579,0.0,0.0,0.0,3925.476278,8.148913,Caesar,101.777288,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,488.3,True,0.0,0.0,0.0,0.5765053128689492,0.004250295159386069
2020-01-01 10:00:00,32120.393604,30868.050893,1252.342711,0.0,0.0,0.0,3929.035993,8.175133,Caesar,105.117962,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,247.9,True,0.0,0.0,0.0,0.2926800472255018,0.0028335301062573787
2020-01-01 11:00:00,32158.115641,30868.050893,1290.064748,0.0,0.0,0.0,3915.54527,8.212934,Caesar,107.241271,0.0,0.0,-0.0,18.861019,303_WIND_1,0.0,0.0,140.0,True,0.0,0.0,0.0,0.1652892561983471,0.06635182998819363
2020-01-01 12:00:00,34007.45684,30868.050893,3139.405947,0.0,0.0,0.0,3889.288527,8.743876,Caesar,106.84492,0.0,0.0,18.573789,19.034775,303_WIND_1,0.0,0.0,131.9,True,0.0,0.0,0.0,0.15572609208972846,0.10802833530106257
2020-01-01 13:00:00,36627.977624,30868.050893,5759.926731,0.0,0.0,0.0,3873.95547,9.45493,Caesar,106.84492,0.0,0.0,19.685338,19.68943,303_WIND_1,0.0,0.0,65.7,True,0.0,0.0,0.0,0.07756788665879576,0.12160566706021252
2020-01-01 14:00:00,98516.923905,96634.604418,1882.319487,0.0,0.0,0.0,3839.064644,25.6617,Caesar,106.222082,0.0,0.0,18.072542,19.983547,303_WIND_1,0.0,0.0,45.8,True,0.0,0.0,0.0,0.05407319952774498,0.046871310507674145
2020-01-01 15:00:00,107021.950728,105958.218205,1063.732523,0.0,0.0,0.0,3815.635557,28.048263,Caesar,105.004718,0.0,0.0,-0.0,21.288154,303_WIND_1,0.0,0.0,122.8,True,0.0,0.0,0.0,0.1449822904368359,0.10354191263282173
2020-01-01 16:00:00,57808.740089,49864.856161,7943.883928,0.0,0.0,0.0,3828.469495,15.0997,Caesar,104.098773,0.0,0.0,19.983547,31.41845,303_WIND_1,0.0,0.0,115.2,True,0.0,195.358168,0.0,0.1360094451003542,0.1089728453364817
2020-01-01 17:00:00,80218.534122,53322.797689,26895.736434,0.0,0.0,0.0,4287.21599,18.711102,Caesar,116.442277,0.0,0.0,30.477749,76.519641,303_WIND_1,0.0,0.0,205.8,True,0.0,1636.7,0.0,0.24297520661157027,0.10554899645808738
2020-01-01 18:00:00,81371.377265,49864.856161,31506.521104,0.0,0.0,0.0,4509.687641,18.043684,Caesar,116.782007,0.0,0.0,30.652425,69.338993,303_WIND_1,38.1,0.0,322.0,True,0.0,2715.179322,0.0,0.42514757969303424,0.10672963400236128
2020-01-01 19:00:00,78283.241271,49864.856161,28418.38511,0.0,0.0,0.0,4371.175585,17.908967,Caesar,114.403901,0.0,0.0,26.295886,23.128644,303_WIND_1,0.0,0.0,308.5,True,0.0,0.0,0.0,0.3642266824085006,0.09574970484061393
2020-01-01 20:00:00,71808.613087,49864.856161,21943.756926,0.0,0.0,0.0,4260.187276,16.855741,Caesar,109.73262,0.0,0.0,24.703552,22.16931,303_WIND_1,0.0,0.0,309.9,True,0.0,0.0,0.0,0.365879574970484,0.20413223140495868
2020-01-01 21:00:00,63259.287838,49864.856161,13394.431677,0.0,0.0,0.0,4026.536311,15.710597,Caesar,103.192828,0.0,0.0,21.287879,21.116411,303_WIND_1,0.0,4.9,287.9,True,0.0,-0.840194,0.0,0.3399055489964581,0.38595041322314044
2020-01-01 22:00:00,58169.33929,40191.66468,17977.67461,0.0,0.0,0.0,3740.556996,15.550983,Caesar,95.690469,0.0,0.0,22.761117,19.983547,303_WIND_1,0.0,0.0,170.4,True,0.0,0.0,0.0,0.20118063754427393,0.3030696576151121
2020-01-01 23:00:00,49028.579057,35415.86506,13612.713997,0.0,0.0,0.0,3471.36041,14.123736,Caesar,87.112299,0.0,0.0,21.288154,19.68943,303_WIND_1,0.0,0.0,99.0,True,0.0,0.0,0.0,0.11688311688311688,0.1665879574970484
2020-01-02 00:00:00,41038.343465,30643.369577,10394.973888,0.0,0.0,0.0,3281.963116,12.504206,Caesar,80.487575,0.0,0.0,20.419098,19.430296,303_WIND_1,0.0,0.0,29.9,True,0.0,0.0,0.0,0.03530106257378984,0.06210153482880756
2020-01-02 01:00:00,44879.225639,30643.369577,14235.856062,0.0,0.0,0.0,3179.923281,14.113305,Caesar,76.297578,0.0,0.0,21.474047,-0.0,303_WIND_1,0.0,0.0,8.1,True,0.0,0.0,0.0,0.009563164108618653,0.020543093270365995
2020-01-02 02:00:00,45125.58869,30643.369577,14482.219113,0.0,0.0,0.0,3137.959876,14.38055,Caesar,73.749607,0.0,0.0,21.474047,-0.0,303_WIND_1,0.0,0.0,8.1,True,0.0,0.0,0.0,0.009563164108618653,0.010507674144037782
2020-01-02 03:00:00,46395.696791,30643.369577,15752.327214,0.0,0.0,0.0,3116.389409,14.887644,Caesar,71.881095,0.0,0.0,21.647258,18.861019,303_WIND_1,0.0,0.0,13.7,True,0.0,0.0,0.0,0.016174734356552537,0.008264462809917356
2020-01-02 04:00:00,44694.933667,30643.369577,14051.56409,0.0,0.0,0.0,3168.269166,14.107051,Caesar,70.776974,0.0,0.0,21.288154,19.034775,303_WIND_1,0.0,0.0,26.8,True,0.0,0.0,0.0,0.03164108618654073,0.01369539551357733
2020-01-02 05:00:00,38522.978044,30643.369577,7879.608467,0.0,0.0,0.0,3337.637076,11.541991,Caesar,72.334067,0.0,0.0,19.983547,20.419098,303_WIND_1,0.0,0.0,21.1,True,0.0,0.0,0.0,0.024911452184179457,0.027508854781582055
2020-01-02 06:00:00,45120.94936,32918.374685,12202.574675,0.0,0.0,0.0,3653.66423,12.349506,Caesar,80.798993,0.0,0.0,21.116714,67.81739,303_WIND_1,0.0,0.0,24.1,True,0.0,0.0,0.0,0.028453364817001184,0.01900826446280992
2020-01-02 07:00:00,44382.71905,24357.172841,20025.546209,0.0,0.0,405.047853,3763.106829,11.794169,Caesar,87.253853,0.0,0.0,73.437807,-0.0,303_WIND_1,0.0,0.0,44.7,True,0.0,-0.0,0.0,0.05277449822904369,0.024203069657615112
2020-01-02 08:00:00,26830.414531,24357.172841,2473.24169,0.0,0.0,0.0,3777.710915,7.102294,Caesar,93.623781,0.0,0.0,18.072542,-0.0,303_WIND_1,0.0,0.0,53.9,True,0.0,0.0,0.0,0.06363636363636363,0.04155844155844156
2020-01-02 09:00:00,25875.481134,24357.172841,1518.308293,0.0,0.0,0.0,3847.836877,6.724682,Caesar,99.823844,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,40.2,True,0.0,0.0,0.0,0.0474616292798111,0.03943329397874852
2020-01-02 10:00:00,25609.515551,24357.172841,1252.342711,0.0,0.0,0.0,3886.240377,6.589792,Caesar,104.608367,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,28.7,True,0.0,0.0,0.0,0.033884297520661154,0.02703659976387249
2020-01-02 11:00:00,25628.37657,24357.172841,1271.203729,0.0,0.0,0.0,3928.113167,6.524348,Caesar,108.175527,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,74.5,True,0.0,0.0,0.0,0.08795749704840614,0.03754427390791027
2020-01-02 12:00:00,25647.237589,24357.172841,1290.064748,0.0,0.0,0.0,3923.720064,6.53646,Caesar,109.506134,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,120.2,True,0.0,0.0,0.0,0.14191263282172373,0.09397874852420306
2020-01-02 13:00:00,25666.098608,24357.172841,1308.925767,0.0,0.0,0.0,3940.707021,6.513069,Caesar,111.5162,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,86.8,True,0.0,0.0,0.0,0.1024793388429752,0.09775678866587957
2020-01-02 14:00:00,25666.098608,24357.172841,1308.925767,0.0,0.0,0.0,3950.538029,6.496862,Caesar,112.167348,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,66.9,True,0.0,0.0,0.0,0.07898465171192444,0.05785123966942149
2020-01-02 15:00:00,25628.37657,24357.172841,1271.203729,0.0,0.0,0.0,3900.543042,6.570464,Caesar,110.412079,0.0,0.0,-0.0,18.861019,303_WIND_1,0.0,0.0,256.5,True,0.0,0.0,0.0,0.30283353010625735,0.1167650531286895
2020-01-02 16:00:00,123815.517926,122619.758272,1195.759654,0.0,0.0,0.0,3903.317588,31.720585,Caesar,108.232148,0.0,0.0,-0.0,21.287879,303_WIND_1,0.0,0.0,442.1,True,0.0,0.0,0.0,0.5219598583234947,0.2592680047225502
2020-01-02 17:00:00,54537.230144,44380.52911,10156.701033,0.0,0.0,0.0,4271.725406,12.767026,Caesar,116.272413,0.0,0.0,0.0,76.31101,303_WIND_1,370.485391,11.4834,365.314609,True,0.0,2518.139849,0.0,0.8687131050767414,0.1050767414403778
2020-01-02 18:00:00,55776.07017,42913.605154,12862.465016,0.0,0.0,0.0,4487.043382,12.430473,Caesar,118.084303,0.0,0.0,0.0,73.572453,303_WIND_1,364.736083,0.0,417.463917,True,0.0,481.227648,0.0,0.9234946871310509,0.05608028335301062
2020-01-02 19:00:00,47942.970247,38479.715206,9463.255041,0.0,0.0,0.0,4318.949357,11.100609,Caesar,113.129915,0.0,0.0,20.419098,24.363596,303_WIND_1,372.8,0.0,322.0,True,0.0,7612.239586,0.0,0.8203069657615112,0.0
2020-01-02 20:00:00,48147.119437,37655.956723,10491.162714,0.0,0.0,0.0,4208.003483,11.441796,Caesar,108.28877,0.0,0.0,20.846138,24.396196,303_WIND_1,239.8,0.0,322.0,True,0.0,4998.903833,0.0,0.6632821723730814,0.0034238488783943327
2020-01-02 21:00:00,40573.140868,34073.081911,6500.058957,0.0,0.0,0.0,3969.235735,10.221903,Caesar,102.286883,0.0,0.0,19.68943,22.492854,303_WIND_1,285.2,0.0,322.0,True,0.0,5615.425461,0.0,0.7168831168831169,0.20684769775678866
2020-01-02 22:00:00,36235.331369,34073.081911,2162.249458,0.0,0.0,0.0,3694.887688,9.806883,Caesar,94.133375,0.0,0.0,18.072542,19.68943,303_WIND_1,225.2,11.2,322.0,True,0.0,4088.045597,0.0,0.6460448642266825,0.3933884297520661
2020-01-02 23:00:00,35174.536472,34073.081911,1101.45456,0.0,0.0,0.0,3420.417454,10.283697,Caesar,86.008179,0.0,0.0,-0.0,18.861019,303_WIND_1,179.8,21.0,322.0,True,0.0,396.081394,0.0,0.592443919716647,0.4049586776859504
2020-01-03 00:00:00,28516.358299,19199.26978,9317.08852,0.0,0.0,0.0,3237.102014,8.809224,Caesar,79.270211,0.0,0.0,20.846138,20.419098,303_WIND_1,36.2,107.0,322.0,True,0.0,708.936891,0.0,0.4229043683589138,0.5064935064935064
2020-01-03 01:00:00,20019.532438,19199.26978,820.262658,0.0,0.0,0.0,3152.882184,6.349597,Caesar,75.193457,0.0,0.0,-0.0,18.463561,303_WIND_1,447.909719,241.7,354.790281,True,0.0,4462.6427,0.0,0.947697756788666,0.6655253837072019
2020-01-03 02:00:00,23986.631375,19199.26978,4787.361595,0.0,0.0,0.0,3087.666615,7.76853,Caesar,72.758729,0.0,0.0,19.034775,-0.0,303_WIND_1,299.7,300.312642,322.0,True,0.0,-11.661499,0.0,0.7340023612750886,0.9224321133412042
2020-01-03 03:00:00,28479.695378,19199.26978,9280.425598,0.0,0.0,0.0,3087.851275,9.223143,Caesar,71.739541,0.0,0.0,20.846138,-0.0,303_WIND_1,0.8,346.087663,322.0,True,0.0,-7197.914196,0.0,0.3811097992916175,0.9469893742621016
2020-01-03 04:00:00,31300.992214,19199.26978,12101.722435,0.0,0.0,148.601054,3125.816569,10.013701,Caesar,70.522177,0.0,0.0,71.843654,18.861019,303_WIND_1,0.0,374.5,103.6,True,0.0,-34994.696924,0.0,0.12231404958677686,0.8223140495867769
2020-01-03 05:00:00,26789.353011,19199.26978,7590.083231,0.0,0.0,0.0,3283.187192,8.159557,Caesar,71.201636,0.0,0.0,20.400003,20.419098,303_WIND_1,283.2,336.7,322.0,True,0.0,5783.709976,0.0,0.7145218417945691,0.7776859504132232
2020-01-03 06:00:00,32767.525049,19199.26978,13568.255269,0.0,0.0,78.324271,3597.503714,9.108406,Caesar,78.930481,0.0,0.0,72.96816,31.249784,303_WIND_1,350.9,454.2,322.0,True,0.0,-4603.969114,0.0,0.7944510035419126,0.9164108618654073
2020-01-03 07:00:00,29256.974275,19199.26978,10057.704495,0.0,0.0,0.0,3708.244205,7.889711,Caesar,85.385341,0.0,0.0,21.116714,-0.0,303_WIND_1,434.1,146.468974,322.0,True,0.0,6073.822201,0.0,0.8926800472255018,0.9335301062573791
2020-01-03 08:00:00,20357.307396,19199.26978,1158.037617,0.0,0.0,0.0,3791.391892,5.369349,Caesar,93.737024,0.0,0.0,-0.0,-0.0,303_WIND_1,389.8,72.0,322.0,True,0.0,0.0,0.0,0.8403778040141676,0.8514757969303425
2020-01-03 09:00:00,20357.307396,19199.26978,1158.037617,0.0,0.0,0.0,3857.249893,5.277674,Caesar,100.446681,0.0,0.0,-0.0,-0.0,303_WIND_1,335.4,84.0,322.0,True,0.0,0.0,0.0,0.776151121605667,0.755253837072019
2020-01-03 10:00:00,20432.751472,19199.26978,1233.481692,0.0,0.0,0.0,3919.158948,5.213555,Caesar,105.486002,0.0,0.0,-0.0,-0.0,303_WIND_1,198.2,91.0,322.0,True,0.0,0.0,0.0,0.614167650531287,0.6703659976387248
2020-01-03 11:00:00,20432.751472,19199.26978,1233.481692,0.0,0.0,0.0,3970.042195,5.146734,Caesar,110.44039,0.0,0.0,-0.0,-0.0,303_WIND_1,296.2,68.0,322.0,True,0.0,0.0,0.0,0.7298701298701299,0.6703659976387248
2020-01-03 12:00:00,20470.473509,19199.26978,1271.203729,0.0,0.0,0.0,3975.781029,5.148793,Caesar,111.997484,0.0,0.0,-0.0,-0.0,303_WIND_1,345.4,92.0,322.0,True,0.0,0.0,0.0,0.7879574970484061,0.7064935064935065
2020-01-03 13:00:00,20470.473509,19199.26978,1271.203729,0.0,0.0,0.0,3979.404375,5.144105,Caesar,113.497955,0.0,0.0,-0.0,-0.0,303_WIND_1,407.0,88.0,322.0,True,0.0,0.0,0.0,0.8606847697756789,0.8131050767414404
2020-01-03 14:00:00,20470.473509,19199.26978,1271.203729,0.0,0.0,0.0,3972.455441,5.153103,Caesar,114.37559,0.0,0.0,-0.0,-0.0,303_WIND_1,59.155441,193.501565,691.944559,True,0.0,0.0,0.0,0.8867768595041322,0.6912632821723731
2020-01-03 15:00:00,53760.159123,52488.955393,1271.203729,0.0,0.0,0.0,3961.994326,13.568964,Caesar,113.044983,0.0,0.0,-0.0,20.704078,303_WIND_1,111.424326,202.2,517.675674,True,0.0,4186.364511,0.0,0.7427390791027155,0.6188902007083826
2020-01-03 16:00:00,222561.158625,221372.53243,1188.626195,0.0,0.0,0.0,3816.610429,58.313827,Caesar,109.421202,0.0,0.0,-0.0,22.96816,303_WIND_1,0.0,215.6,509.0,True,0.0,4951.935379,0.0,0.6009445100354192,0.6347107438016529
2020-01-03 17:00:00,69462.643897,63985.914256,5476.729641,0.0,0.0,0.0,4165.341935,16.676337,Caesar,116.300723,0.0,0.0,19.034775,81.534016,303_WIND_1,0.0,7.9,321.5,True,0.0,15598.944,0.0,0.3795749704840614,0.3894923258559622
2020-01-03 18:00:00,64987.806792,55380.905626,9606.901166,0.0,0.0,0.0,4356.807277,14.916383,Caesar,113.894306,0.0,0.0,20.419098,74.273541,303_WIND_1,2.5,0.0,322.0,True,0.0,12924.208899,0.0,0.38311688311688313,0.338370720188902
2020-01-03 19:00:00,63981.23034,53092.446298,10888.784041,0.0,0.0,0.0,4161.785256,15.373506,Caesar,109.845863,0.0,0.0,21.116714,26.324557,303_WIND_1,0.0,0.0,247.6,True,0.0,0.0,0.0,0.2923258559622196,0.3478158205430933
2020-01-03 20:00:00,67321.885177,53092.446298,14229.438879,0.0,0.0,0.0,4034.041521,16.688446,Caesar,104.155395,0.0,0.0,22.516066,21.843654,303_WIND_1,0.0,0.0,164.1,True,0.0,0.0,0.0,0.19374262101534828,0.35796930342384886
2020-01-03 21:00:00,69453.937581,53092.446298,16361.491283,0.0,0.0,0.0,3861.519543,17.986168,Caesar,98.436615,0.0,0.0,22.732362,19.68943,303_WIND_1,0.0,8.4,135.8,True,0.0,-25.560626,0.0,0.1603305785123967,0.39008264462809916
2020-01-03 22:00:00,70031.744242,53092.446298,16939.297944,0.0,0.0,0.0,3661.473345,19.126657,Caesar,92.236552,0.0,0.0,22.732362,18.861019,303_WIND_1,0.0,0.0,86.9,True,0.0,0.0,0.0,0.1025974025974026,0.37213695395513574
2020-01-03 23:00:00,65600.845065,47849.441707,17751.403358,0.0,0.0,0.0,3429.482196,19.128499,Caesar,85.158855,0.0,0.0,23.069973,20.846138,303_WIND_1,0.0,35.0,124.3,True,0.0,-77.834229,0.0,0.14675324675324675,0.4214876033057851
2020-01-04 00:00:00,65265.977157,42971.874667,22294.10249,0.0,0.0,0.0,3250.190027,20.080665,Caesar,78.958792,0.0,0.0,24.617414,23.128644,303_WIND_1,0.0,0.0,96.9,True,0.0,0.0,0.0,0.11440377804014168,0.23081463990554899
2020-01-04 01:00:00,62762.52719,42971.874667,19790.652523,0.0,0.0,0.0,3146.102626,19.949294,Caesar,75.136835,0.0,0.0,23.128644,23.206766,303_WIND_1,0.0,0.0,41.3,True,0.0,0.0,0.0,0.048760330578512395,0.1115702479338843
2020-01-04 02:00:00,62014.890417,42971.874667,19043.01575,0.0,0.0,0.0,3103.395481,19.982916,Caesar,72.475621,0.0,0.0,23.128644,23.206766,303_WIND_1,0.0,0.0,21.6,True,0.0,0.0,0.0,0.02550177095631641,0.03837072018890201
2020-01-04 03:00:00,61097.607396,42971.874667,18125.732728,0.0,0.0,0.0,3065.516022,19.930611,Caesar,70.380623,0.0,0.0,23.069973,23.206766,303_WIND_1,0.0,0.0,43.4,True,0.0,0.0,0.0,0.0512396694214876,0.06304604486422669
2020-01-04 04:00:00,60752.602312,42971.874667,17780.727644,0.0,0.0,0.0,3076.937298,19.744504,Caesar,69.106637,0.0,0.0,23.069973,23.657594,303_WIND_1,0.0,0.0,40.1,True,0.0,0.0,0.0,0.047343565525383706,0.18252656434474615
2020-01-04 05:00:00,62514.448251,42971.874667,19542.573584,0.0,0.0,0.0,3154.082578,19.820169,Caesar,69.21988,0.0,0.0,23.128644,24.617414,303_WIND_1,0.0,0.0,28.0,True,0.0,0.0,0.0,0.03305785123966942,0.12786304604486423
2020-01-04 06:00:00,65524.613051,42971.874667,22552.738384,0.0,0.0,0.0,3289.636244,19.918498,Caesar,71.909405,0.0,0.0,24.617414,45.082011,303_WIND_1,0.0,0.0,42.9,True,0.0,0.0,0.0,0.050649350649350645,0.03671782762691854
2020-01-04 07:00:00,64495.615715,42971.874667,21523.741048,0.0,0.0,0.0,3327.29896,19.383775,Caesar,72.900283,0.0,0.0,23.206766,22.492854,303_WIND_1,0.0,0.0,32.7,True,0.0,0.0,0.0,0.03860684769775679,0.11723730814639906
2020-01-04 08:00:00,45363.743846,33298.683186,12065.060659,0.0,0.0,0.0,3377.876197,13.429664,Caesar,76.156024,0.0,0.0,21.843654,20.400003,303_WIND_1,0.0,0.0,42.7,True,0.0,0.0,0.0,0.05041322314049587,0.10731995277449824
2020-01-04 09:00:00,39236.255765,33298.683186,5937.572578,0.0,0.0,0.0,3496.867799,11.2204,Caesar,83.035546,0.0,0.0,19.68943,1.264928,303_WIND_1,0.0,0.0,74.0,True,0.0,0.0,0.0,0.08736717827626919,0.015230224321133412
2020-01-04 10:00:00,34437.859784,33298.683186,1139.176598,0.0,0.0,0.0,3544.9433,9.714643,Caesar,87.253853,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,271.3,True,0.0,0.0,0.0,0.32030696576151124,0.0
2020-01-04 11:00:00,34551.025897,33298.683186,1252.342711,0.0,0.0,0.0,3539.736396,9.760904,Caesar,89.801824,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,495.3,True,0.0,0.0,0.0,0.5847697756788666,0.010507674144037782
2020-01-04 12:00:00,34532.164878,33298.683186,1233.481692,0.0,0.0,0.0,3519.728571,9.811031,Caesar,90.056622,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,0.0,368.6,True,0.0,0.0,0.0,0.4351829988193625,0.1548996458087367
2020-01-04 13:00:00,34532.164878,33298.683186,1233.481692,0.0,0.0,0.0,3487.52054,9.901638,Caesar,89.263919,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,22.6,471.7,True,0.0,408.439448,0.0,0.5569067296340023,0.4068476977567887
2020-01-04 14:00:00,34494.44284,33298.683186,1195.759654,0.0,0.0,0.0,3435.6102,10.040267,Caesar,87.508651,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,93.0,594.5,True,0.0,0.0,0.0,0.7018890200708382,0.5863046044864227
2020-01-04 15:00:00,34513.303859,33298.683186,1214.620673,0.0,0.0,0.0,3402.964588,10.142128,Caesar,86.291287,0.0,0.0,-0.0,-0.0,303_WIND_1,0.0,64.0,536.0,True,0.0,1086.140608,0.0,0.6328217237308147,0.4557260920897285
2020-01-04 16:00:00,76104.825078,74965.64848,1139.176598,0.0,0.0,0.0,3415.873858,22.279753,Caesar,84.451085,0.0,0.0,-0.0,73.949372,303_WIND_1,0.0,0.0,696.3,True,0.0,6563.124392,0.0,0.8220779220779221,0.19067296340023612
2020-01-04 17:00:00,58998.542959,53501.419978,5497.122981,0.0,0.0,0.0,3802.720279,15.514826,Caesar,93.538849,0.0,0.0,19.430296,77.274616,303_WIND_1,328.0,5.2,322.0,True,0.0,22259.277497,0.0,0.7674144037780402,0.3863046044864227
2020-01-04 18:00:00,55161.672127,38978.727922,16182.944204,0.0,0.0,0.0,4042.995778,13.643762,Caesar,98.464926,0.0,0.0,22.732362,26.068463,303_WIND_1,297.2,73.6,322.0,True,0.0,7453.69536,0.0,0.7310507674144038,0.467060212514758
2020-01-04 19:00:00,46280.418185,28546.012525,17734.405659,0.0,0.0,0.0,3932.738695,11.767987,Caesar,98.776345,0.0,0.0,23.128644,24.464675,303_WIND_1,358.7,280.7,322.0,True,0.0,9055.457098,0.0,0.8036599763872492,0.7115702479338843
2020-01-04 20:00:00,31895.349034,23243.624455,8651.724579,0.0,0.0,0.0,3847.980167,8.288855,Caesar,95.74709,0.0,0.0,-0.0,5.00468,303_WIND_1,476.905789,473.473735,334.894211,True,0.0,2379.319787,0.0,0.9584415584415584,0.9710743801652892
2020-01-04 21:00:00,24541.018886,19455.713754,5085.305132,0.0,0.0,0.0,3716.818277,6.602695,Caesar,92.51966,0.0,0.0,-0.0,4.261232,303_WIND_1,484.714353,481.930991,338.385647,True,0.0,2053.619809,0.0,0.9717827626918536,0.9867768595041322
2020-01-04 22:00:00,27662.746827,18614.134335,9048.612492,0.0,0.0,0.0,3538.954413,7.816644,Caesar,87.820069,0.0,0.0,0.0,19.034775,303_WIND_1,472.657201,493.564112,361.442799,True,0.0,9394.881876,0.0,0.9847697756788666,0.9838252656434474
2020-01-04 23:00:00,27088.271921,18614.134335,8474.137586,0.0,0.0,0.0,3364.989986,8.05003,Caesar,82.582573,0.0,0.0,0.0,0.0,303_WIND_1,479.030168,495.33103,347.569832,True,0.0,0.0,0.0,0.9759149940968123,0.9907910271546636
2020-01-05 00:00:00,23233.385566,13818.509893,9414.875673,0.0,0.0,75.597522,3226.781323,7.200174,Caesar,77.996225,0.0,0.0,50.0,0.0,303_WIND_1,474.744502,490.647101,365.455498,True,0.0,-16281.37488,0.0,0.9919716646989375,0.9874852420306965
2020-01-05 01:00:00,20935.580793,13818.509893,7117.0709,0.0,0.0,0.0,3129.824388,6.689059,Caesar,73.976093,0.0,0.0,-0.0,0.0,303_WIND_1,480.895251,500.259247,353.104749,True,0.0,0.0,0.0,0.9846517119244392,0.9916174734356552
2020-01-05 02:00:00,20104.515184,13818.509893,6286.005292,0.0,0.0,0.0,3081.058729,6.525197,Caesar,71.852784,0.0,0.0,-0.0,0.0,303_WIND_1,485.678,501.644195,346.122,True,0.0,0.0,0.0,0.9820543093270365,0.9903187721369539
2020-01-05 03:00:00,19724.043069,13818.509893,5905.533176,0.0,0.0,0.0,3066.817364,6.431437,Caesar,70.578798,0.0,0.0,0.0,0.0,303_WIND_1,490.472426,500.315864,337.327574,True,0.0,0.0,0.0,0.9773317591499409,0.9925619834710744
2020-01-05 04:00:00,16485.418252,13818.509893,2666.908359,0.0,0.0,0.0,3086.867945,5.3405,Caesar,70.125826,0.0,0.0,-0.0,-0.0,303_WIND_1,499.540348,497.83581,323.959652,True,0.0,-0.0,0.0,0.9722550177095631,0.9913813459268005
2020-01-05 05:00:00,14612.276193,13818.509893,793.7663,0.0,0.0,0.0,3140.379569,4.653029,Caesar,69.672853,0.0,0.0,-0.0,-0.0,303_WIND_1,497.1,497.514022,322.0,True,0.0,-0.0,0.0,0.967060212514758,0.984887839433294
