,TotalCosts,FixedCosts,VariableCosts,LoadShedding,OverGeneration,ReserveShortfall,Demand_x,Price,Bus,Demand_y,Shortfall,Overgeneration,LMP,LMP DA,Generator,Output,Output DA,Curtailment,Unit Market Revenue,Unit Uplift Payment,309_WIND_1-RTCF,309_WIND_1-DACF
2020-01-02 00:00:00,40292.546183,22782.19,17510.356183,0.0,0.0,0.0,3364.497797,11.975798,Carter,80.8391,0.0,0.0,23.07,21.288312,309_WIND_1,0.833333,0.1,0.0,19.046831,0.0,0.005619240278714317,0.0006743088334457181
2020-01-02 01:00:00,39739.346034,22782.19,16957.156034,0.0,0.0,0.0,3217.336164,12.35163,Carter,75.467259,0.0,0.0,22.968387,20.419032,309_WIND_1,1.166667,0.8,0.0,24.756968,0.0,0.007866936390200046,0.005394470667565745
2020-01-02 02:00:00,44155.39416,22782.19,21373.20416,0.0,0.0,0.0,3152.36432,14.007072,Carter,72.524444,0.0,0.0,24.617429,19.689677,309_WIND_1,15.208333,2.7,0.0,361.085131,0.0,0.10255113508653627,0.01820633850303439
2020-01-02 03:00:00,44719.871437,22782.19,21937.681437,0.0,0.0,0.0,3119.477639,14.335692,Carter,70.432591,0.0,0.0,24.617429,19.983571,309_WIND_1,19.233333,11.4,0.0,420.649238,0.0,0.12969206563272645,0.07687120701281186
2020-01-02 04:00:00,45738.80169,22782.19,22956.61169,0.0,0.0,0.0,3136.411952,14.583161,Carter,69.446301,0.0,0.0,27.050323,19.983571,309_WIND_1,26.016667,18.3,0.0,574.43768,0.0,0.175432681501461,0.12339851652056641
2020-01-02 05:00:00,38552.037399,22782.19,15769.847399,0.0,0.0,0.0,3243.67507,11.885296,Carter,69.916509,0.0,0.0,22.51634,20.419032,309_WIND_1,23.966667,23.6,0.0,490.145153,0.0,0.16160935041582375,0.15913688469318948
2020-01-02 06:00:00,38466.248875,22782.19,15684.058875,0.0,0.0,0.0,3482.494429,11.045602,Carter,74.065809,0.0,0.0,22.492903,21.843871,309_WIND_1,8.841667,24.6,0.0,182.908559,0.0,0.05962013935715891,0.16587997302764665
2020-01-02 07:00:00,43603.002643,22782.19,20820.812643,0.0,0.0,0.0,3744.435196,11.644748,Carter,82.190089,0.0,0.0,23.657742,23.437857,309_WIND_1,4.475,10.3,0.0,103.603582,0.0,0.03017532029669589,0.06945380984490897
2020-01-02 08:00:00,37442.6282,22782.19,14660.4382,0.0,0.0,0.0,3758.192904,9.962934,Carter,87.114659,0.0,0.0,21.843871,18.072549,309_WIND_1,3.283333,5.6,0.0,50.601307,0.0,0.02213980669813441,0.03776129467296021
2020-01-02 09:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3809.008958,5.981133,Carter,93.748034,0.0,0.0,-0.0,-0.0,309_WIND_1,1.0,0.0,0.0,-0.0,0.0,0.006743088334457181,0.02494942683749157
2020-01-02 10:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3857.059982,5.906621,Carter,98.759765,0.0,0.0,-0.0,-0.0,309_WIND_1,1.0,0.8,0.0,-0.0,0.0,0.006743088334457181,0.005394470667565745
2020-01-02 11:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3897.936544,5.84468,Carter,102.970995,0.0,0.0,-0.0,-0.0,309_WIND_1,0.925,0.0,0.0,-0.0,0.0,0.006237356709372893,0.0
2020-01-02 12:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3930.172415,5.796741,Carter,105.858761,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,0.0,0.891667,-0.0,0.0,0.006012587098224319,0.0
2020-01-02 13:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3929.490102,5.797747,Carter,107.095064,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,0.0,0.775,-0.0,0.0,0.005225893459204316,0.0
2020-01-02 14:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3949.023074,5.76907,Carter,108.941491,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,0.0,0.975,-0.0,0.0,0.006574511126095751,0.0
2020-01-02 15:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3934.624805,5.790181,Carter,108.856624,0.0,0.0,-0.0,-0.0,309_WIND_1,0.908333,0.0,0.0,-0.0,0.0,0.006124971903798607,0.0
2020-01-02 16:00:00,22782.19,22782.19,0.0,0.0,0.0,0.0,3893.554801,5.851257,Carter,106.576688,0.0,0.0,-0.0,18.861,309_WIND_1,0.0,0.0,1.808333,0.0,0.0,0.012193751404810068,0.0
2020-01-02 17:00:00,66140.159,56071.87,10068.289,0.0,0.0,0.0,4008.590805,16.499604,Carter,105.941334,0.0,0.0,33.195667,22.51634,309_WIND_1,1.4,0.6,0.0,40.066338,0.0,0.009440323668240054,0.004045853000674308
2020-01-02 18:00:00,48990.194379,28025.19,20965.004379,0.0,0.0,0.0,4426.46437,11.067568,Carter,115.352378,0.0,0.0,36.471162,33.752674,309_WIND_1,1.016667,1.4,0.0,33.273132,0.0,0.006855473140031466,0.009440323668240052
2020-01-02 19:00:00,46778.628201,28025.19,18753.438201,0.0,0.0,0.0,4405.400711,10.618473,Carter,113.620635,0.0,0.0,35.450056,33.752674,309_WIND_1,3.55,24.8,0.0,83.752623,0.0,0.023937963587322995,0.1672285906945381
2020-01-02 20:00:00,43925.275941,28025.19,15900.085941,0.0,0.0,0.0,4285.30104,10.250219,Carter,108.418528,0.0,0.0,34.356684,27.050323,309_WIND_1,15.233333,25.3,0.0,338.515873,0.0,0.10271971229489772,0.17060013486176667
2020-01-02 21:00:00,39115.523434,28025.19,11090.333434,0.0,0.0,0.0,4123.859789,9.485173,Carter,103.516895,0.0,0.0,33.195667,24.617429,309_WIND_1,45.958333,13.2,0.0,1412.384787,0.0,0.3099011013710946,0.08900876601483479
2020-01-02 22:00:00,32278.504263,28025.19,4253.314263,0.0,0.0,0.0,3862.616335,8.356643,Carter,96.665618,0.0,0.0,30.66274,23.07,309_WIND_1,74.058333,10.0,0.0,2194.904024,0.0,0.49938188356934143,0.06743088334457181
2020-01-02 23:00:00,26555.936721,22190.85,4365.086721,0.0,0.0,0.0,3563.23873,7.452753,Carter,87.830293,0.0,0.0,18.861,19.689677,309_WIND_1,70.083333,35.7,0.0,1351.425534,0.0,0.47257810743987405,0.24072825354012137
2020-01-03 00:00:00,24663.292618,20638.23,4025.062618,0.0,0.0,0.0,3321.985837,7.424262,Carter,79.93309,0.0,0.0,18.861,19.034194,309_WIND_1,32.658333,51.7,0.0,624.922931,0.0,0.22021802652281414,0.34861766689143625
2020-01-03 01:00:00,17528.051231,15395.23,2132.821231,0.0,0.0,0.0,3183.019289,5.506737,Carter,74.483263,0.0,0.0,29.597042,30.944305,309_WIND_1,91.458333,26.7,0.0,2742.86807,0.0,0.6167116205888963,0.18004045853000672
2020-01-03 02:00:00,18682.286946,15395.23,3287.056946,0.0,0.0,0.0,3107.916837,6.011193,Carter,71.563385,0.0,0.0,30.66274,26.347564,309_WIND_1,46.233333,82.8,0.0,1060.344109,0.0,0.3117554506630703,0.5583277140930546
2020-01-03 03:00:00,20304.728637,15395.23,4909.498637,0.0,0.0,0.0,3081.804079,6.588585,Carter,70.102299,0.0,0.0,30.944305,22.032668,309_WIND_1,53.675,98.4,0.0,784.030492,0.0,0.3619352663519892,0.6635198921105866
2020-01-03 04:00:00,25113.983483,15395.23,9718.753483,0.0,0.0,0.0,3097.259682,8.108453,Carter,69.113715,0.0,0.0,22.51634,26.347564,309_WIND_1,58.075,132.4,0.0,1814.890521,0.0,0.39160485502360076,0.8927848954821308
2020-01-03 05:00:00,25226.789827,15395.23,9831.559827,0.0,0.0,0.0,3190.744659,7.906239,Carter,69.088484,0.0,0.0,22.51634,30.66274,309_WIND_1,77.883333,80.0,0.0,2405.359619,0.0,0.5251741964486402,0.5394470667565745
2020-01-03 06:00:00,25243.514324,15395.23,9848.284324,0.0,0.0,0.0,3429.013831,7.361742,Carter,72.749227,0.0,0.0,34.963693,33.195667,309_WIND_1,83.05,108.9,0.0,2711.196687,0.0,0.5600134861766689,0.734322319622387
2020-01-03 07:00:00,31162.759345,15395.23,15767.529345,0.0,0.0,0.0,3691.547791,8.441651,Carter,80.50422,0.0,0.0,51.405328,37.69873,309_WIND_1,70.291667,107.8,0.0,2135.794947,0.0,0.4739829175095527,0.7269049224544841
2020-01-03 08:00:00,23578.847072,15395.23,8183.617072,0.0,0.0,0.0,3724.833041,6.330176,Carter,85.823307,0.0,0.0,33.195667,-0.0,309_WIND_1,74.325,106.7,0.0,-1074.709725,0.0,0.50118004045853,0.7194875252865812
2020-01-03 09:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3820.499932,4.029638,Carter,94.351277,0.0,0.0,-0.0,-0.0,309_WIND_1,76.491667,49.912353,0.0,-0.0,0.0,0.515790065183187,0.7842211732973701
2020-01-03 10:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3874.45323,3.973523,Carter,99.197861,0.0,0.0,-0.0,-0.0,309_WIND_1,57.025,0.0,0.0,-0.0,0.0,0.38452461227242074,0.559676331759946
2020-01-03 11:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3936.718085,3.910676,Carter,104.289871,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,0.0,71.5,-0.0,0.0,0.4821308159136885,0.4383007417397168
2020-01-03 12:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3973.424023,3.87455,Carter,108.143284,0.0,0.0,-0.0,-0.0,309_WIND_1,61.541667,0.0,0.0,-0.0,0.0,0.4149808945830523,0.7734322319622386
2020-01-03 13:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3973.653954,3.874326,Carter,109.241966,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,48.242992,80.083333,0.0,0.0,0.5400089907844459,0.3964935940660822
2020-01-03 14:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3980.124523,3.868027,Carter,110.918659,0.0,0.0,-0.0,-0.0,309_WIND_1,82.283333,86.1,0.0,0.0,0.0,0.5548437851202516,0.5805799055967632
2020-01-03 15:00:00,15395.23,15395.23,0.0,0.0,0.0,0.0,3968.555568,3.879303,Carter,110.923246,0.0,0.0,-0.0,-0.0,309_WIND_1,57.526262,82.9,7.573738,0.0,0.0,0.43897505057316255,0.5590020229265004
2020-01-03 16:00:00,48684.91,48684.91,0.0,0.0,0.0,0.0,3925.90915,12.400926,Carter,108.939197,0.0,0.0,-0.0,19.429677,309_WIND_1,63.816667,72.8,0.0,1414.480516,0.0,0.4303214205439424,0.4908968307484827
2020-01-03 17:00:00,201250.03989,201250.03,0.00989,0.0,0.0,0.0,3872.856023,51.964245,Carter,106.822114,0.0,0.0,0.0025,37.505403,309_WIND_1,71.983333,73.1,0.0,2741.642196,0.0,0.48538997527534267,0.49291975724881987
2020-01-03 18:00:00,52487.31892,41932.34,10554.97892,0.0,0.0,0.0,4339.626817,12.094892,Carter,113.755964,0.0,0.0,20.846104,36.123987,309_WIND_1,91.225,79.0,0.0,3108.638596,0.0,0.6151382333108565,0.5327039784221173
2020-01-03 19:00:00,54838.250676,41932.34,12905.910676,0.0,0.0,0.0,4260.596085,12.871028,Carter,110.095221,0.0,0.0,21.287742,33.752674,309_WIND_1,65.866667,96.5,0.0,2605.018569,0.0,0.44414475162957967,0.650708024275118
2020-01-03 20:00:00,58879.543285,41047.9,17831.643285,0.0,0.0,0.0,4121.005143,14.287666,Carter,104.950456,0.0,0.0,23.629036,26.790747,309_WIND_1,34.358333,92.5,0.0,1104.312559,0.0,0.23168127669139132,0.6237356709372892
2020-01-03 21:00:00,61748.116443,41047.9,20700.216443,0.0,0.0,0.0,3968.280955,15.56042,Carter,99.090057,0.0,0.0,23.129011,22.492903,309_WIND_1,31.883333,118.7,0.0,661.923945,0.0,0.21499213306360976,0.8004045853000674
2020-01-03 22:00:00,64766.766103,41047.9,23718.866103,0.0,0.0,0.0,3781.63701,17.126648,Carter,93.392511,0.0,0.0,23.657742,19.689677,309_WIND_1,23.475,113.8,0.0,103.79975,0.0,0.15829399865138236,0.7673634524612272
2020-01-03 23:00:00,63493.653496,41047.9,22445.753496,0.0,0.0,0.0,3548.309823,17.894056,Carter,86.316452,0.0,0.0,23.206645,18.861,309_WIND_1,26.525,120.2,0.0,93.209724,0.0,0.17886041807147673,0.8105192178017532
2020-01-04 00:00:00,61133.595939,35804.9,25328.695939,0.0,0.0,0.0,3337.84436,18.315293,Carter,79.79088,0.0,0.0,40.268559,20.846104,309_WIND_1,32.933333,79.7,0.0,-221.791812,0.0,0.2220723758147898,0.5374241402562373
2020-01-04 01:00:00,60284.28154,31009.28,29275.00154,0.0,0.0,0.0,3187.403903,18.913286,Carter,74.180494,0.0,0.0,27.274839,24.617429,309_WIND_1,32.1,28.5,0.0,799.786134,0.0,0.2164531355360755,0.19217801753202965
2020-01-04 02:00:00,59899.1448,31009.28,28889.8648,0.0,0.0,0.0,3111.933315,19.24821,Carter,71.313372,0.0,0.0,27.274839,26.790747,309_WIND_1,23.908333,30.6,0.0,637.282722,0.0,0.16121600359631374,0.20633850303438975
2020-01-04 03:00:00,58737.894376,31009.28,27728.614376,0.0,0.0,0.0,3074.793934,19.103034,Carter,69.001324,0.0,0.0,27.050323,27.274839,309_WIND_1,52.233333,23.6,0.0,1418.227097,0.0,0.35221398066981335,0.15913688469318948
2020-01-04 04:00:00,57713.160377,31009.28,26703.880377,0.0,0.0,0.0,3058.7773,18.868049,Carter,67.57235,0.0,0.0,26.790747,27.050323,309_WIND_1,77.416667,46.9,0.0,2086.224417,0.0,0.52202742189256,0.31625084288604177
2020-01-04 05:00:00,58503.914704,31009.28,27494.634704,0.0,0.0,0.0,3107.994142,18.823689,Carter,67.32463,0.0,0.0,27.050323,26.790747,309_WIND_1,114.908333,41.4,0.0,3097.561045,0.0,0.7748370420319173,0.2791638570465273
2020-01-04 06:00:00,61962.665102,31009.28,30953.385102,0.0,0.0,0.0,3216.436014,19.264386,Carter,68.838471,0.0,0.0,30.530146,27.274839,309_WIND_1,102.025,23.1,0.0,3039.640537,0.0,0.6879635873229938,0.1557653405259609
2020-01-04 07:00:00,64155.33017,31009.28,33146.05017,0.0,0.0,0.0,3334.645807,19.239024,Carter,71.148225,0.0,0.0,36.123987,36.123987,309_WIND_1,92.991667,18.8,0.0,3359.229761,0.0,0.6270510227017307,0.126770060687795
2020-01-04 08:00:00,56359.836295,31009.28,25350.556295,0.0,0.0,0.0,3356.747316,16.790015,Carter,72.499214,0.0,0.0,26.324188,22.968387,309_WIND_1,108.941667,20.6,0.0,2798.671443,0.0,0.7346032816363227,0.13890761968981793
2020-01-04 09:00:00,39914.724615,29274.21,10640.514615,0.0,0.0,0.0,3446.374616,11.581656,Carter,77.65086,0.0,0.0,21.116774,19.689677,309_WIND_1,115.325,2.6,0.0,2431.581532,0.0,0.7776466621712743,0.01753202966958867
2020-01-04 10:00:00,30137.991753,29274.21,863.781753,0.0,0.0,0.0,3523.125567,8.554334,Carter,82.875904,0.0,0.0,16.970779,18.861,309_WIND_1,105.825,0.0,0.0,1795.932711,0.0,0.7135873229939312,0.0
2020-01-04 11:00:00,29274.21,29274.21,0.0,0.0,0.0,0.0,3549.612443,8.247157,Carter,86.153599,0.0,0.0,-0.0,18.072549,309_WIND_1,102.316667,0.0,0.0,0.0,0.0,0.689930321420544,0.0
2020-01-04 12:00:00,29274.21,29274.21,0.0,0.0,0.0,0.0,3526.452434,8.30132,Carter,87.550461,0.0,0.0,-0.0,-0.0,309_WIND_1,98.458333,0.0,0.0,-0.0,0.0,0.6639132389300966,0.0
2020-01-04 13:00:00,29274.21,29274.21,0.0,0.0,0.0,0.0,3516.384935,8.325087,Carter,87.472476,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,0.0,114.45,-0.0,0.0,0.7717464598786242,0.033041132838840186
2020-01-04 14:00:00,29274.21,29274.21,0.0,0.0,0.0,0.0,3459.848993,8.461124,Carter,86.01139,0.0,0.0,-0.0,-0.0,309_WIND_1,81.091667,60.3,0.0,-0.0,0.0,0.5468082715216902,0.40660822656776796
2020-01-04 15:00:00,29274.21,29274.21,0.0,0.0,0.0,0.0,3426.303141,8.543964,Carter,84.531954,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,0.0,113.258333,-0.0,0.0,0.7637109462800629,0.4383007417397168
2020-01-04 16:00:00,29274.21,29274.21,0.0,0.0,0.0,0.0,3396.987413,8.617698,Carter,83.178673,0.0,0.0,-0.0,-0.0,309_WIND_1,140.791667,76.6,0.0,-0.0,0.0,0.9493706450887841,0.51652056641942
2020-01-04 17:00:00,30546.575756,29274.21,1272.365756,0.0,0.0,0.0,3543.39611,8.620706,Carter,84.229186,0.0,0.0,28.05809,27.274839,309_WIND_1,147.316667,37.9,0.0,4103.739018,0.0,0.9933692964711172,0.25556304787592715
2020-01-04 18:00:00,45612.375319,29274.21,16338.165319,0.0,0.0,0.0,3963.871926,11.507025,Carter,94.215948,0.0,0.0,36.488724,36.123987,309_WIND_1,147.291667,37.8,0.0,5360.697877,0.0,0.9932007192627555,0.25488873904248144
2020-01-04 19:00:00,46836.649806,29274.21,17562.439806,0.0,0.0,0.0,3987.006746,11.747321,Carter,96.940862,0.0,0.0,37.505403,27.050323,309_WIND_1,147.266667,105.5,0.0,4420.284714,0.0,0.9930321420543943,0.7113958192852325
2020-01-04 20:00:00,37345.923993,19950.59,17395.333993,0.0,0.0,0.0,3904.805506,9.564093,Carter,94.711387,0.0,0.0,40.021092,37.69873,309_WIND_1,147.358333,137.3,0.0,5578.58115,0.0,0.9936502584850526,0.925826028320971
2020-01-04 21:00:00,27663.671541,19950.59,7713.081541,0.0,0.0,0.0,3793.1219,7.293114,Carter,91.98418,0.0,0.0,32.370127,35.74063,309_WIND_1,144.383333,142.9,0.0,5155.351695,0.0,0.9735895706900426,0.9635873229939312
2020-01-04 22:00:00,22571.451362,16895.43,5676.021362,0.0,0.0,0.0,3640.172992,6.200653,Carter,88.078012,0.0,0.0,30.944305,33.195667,309_WIND_1,145.816667,147.0,0.0,4843.145646,0.0,0.9832546639694313,0.9912339851652056
2020-01-04 23:00:00,27138.0,13572.11,13565.89,14.727123,0.0,0.0,3451.782921,7.862024,Carter,82.683234,14.727123,0.0,10000.0,34.808318,309_WIND_1,146.166667,147.0,0.0,-3216.510615,0.0,0.9856147448864913,0.9912339851652056
2020-01-05 00:00:00,24659.743568,13572.11,11087.633568,0.0,0.0,0.0,3293.512068,7.48737,Carter,77.866467,0.0,0.0,37.69873,32.370127,309_WIND_1,146.016667,147.4,0.0,4719.206797,0.0,0.9846032816363228,0.9939312204989885
2020-01-05 01:00:00,21631.66614,13572.11,8059.55614,0.0,0.0,0.0,3170.458654,6.822882,Carter,73.329532,0.0,0.0,33.195667,31.124264,309_WIND_1,146.125,146.8,0.0,4546.63481,0.0,0.9853337828725556,0.9898853674983142
2020-01-05 02:00:00,20334.819193,13572.11,6762.709193,0.0,0.0,0.0,3102.173314,6.555024,Carter,70.600031,0.0,0.0,32.370127,23.220929,309_WIND_1,146.583333,147.0,0.0,3399.989049,0.0,0.9884243650258485,0.9912339851652056
2020-01-05 03:00:00,20005.502523,13572.11,6433.392523,0.0,0.0,0.0,3069.039711,6.518489,Carter,69.253631,0.0,0.0,32.370127,23.661878,309_WIND_1,145.658333,147.6,0.0,3429.641173,0.0,0.9821870083164755,0.9952798381658798
2020-01-05 04:00:00,18120.975413,13572.11,4548.865413,0.0,0.0,0.0,3069.792515,5.902997,Carter,68.315508,0.0,0.0,31.124264,17.722774,309_WIND_1,146.375,146.6,0.0,2591.155691,0.0,0.9870195549561699,0.9885367498314227
2020-01-05 05:00:00,14968.840627,13572.11,1396.730627,0.0,0.0,0.0,3105.360774,4.820323,Carter,68.063201,0.0,0.0,16.697515,22.03873,309_WIND_1,145.875,147.5,0.0,3223.579164,0.0,0.983648010788941,0.9946055293324342
2020-01-05 06:00:00,15263.461943,13572.11,1691.351943,0.0,0.0,0.0,3182.971944,4.795349,Carter,68.095313,0.0,0.0,17.27253,31.124264,309_WIND_1,146.216667,147.2,0.0,4564.506936,0.0,0.9859518993032141,0.992582602832097
2020-01-05 07:00:00,16939.447198,13572.11,3367.337198,0.0,0.0,0.0,3277.923365,5.167737,Carter,69.276568,0.0,0.0,22.03873,32.370127,309_WIND_1,145.858333,147.1,0.0,4734.280913,0.0,0.9835356259833669,0.9919082939986512
2020-01-05 08:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3270.766752,4.149519,Carter,69.033436,0.0,0.0,-0.0,-0.0,309_WIND_1,145.116667,146.6,0.0,0.0,0.0,0.9785345021353115,0.9885367498314227
2020-01-05 09:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3317.990926,4.09046,Carter,72.029005,0.0,0.0,-0.0,-0.0,309_WIND_1,144.425,145.5,0.0,0.0,0.0,0.9738705327039783,0.9811193526635198
2020-01-05 10:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3361.7643,4.037199,Carter,75.111736,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,146.2,144.491667,0.0,0.0,0.9743200719262756,0.9858395144976397
2020-01-05 11:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3371.397749,4.025663,Carter,77.565993,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,140.3,144.008333,0.0,0.0,0.9710609125646213,0.9460552933243426
2020-01-05 12:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3367.125764,4.03077,Carter,78.939918,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,101.9,139.608333,0.0,0.0,0.9413913238930095,0.6871207012811867
2020-01-05 13:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3350.737021,4.050485,Carter,79.51793,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,78.4,136.683333,0.0,0.0,0.9216677905147221,0.528658125421443
2020-01-05 14:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3334.915256,4.069702,Carter,79.900978,0.0,0.0,-0.0,-0.0,309_WIND_1,140.425,70.4,0.0,-0.0,0.0,0.9468981793661497,0.4747134187457856
2020-01-05 15:00:00,13572.11,13572.11,0.0,0.0,0.0,0.0,3327.095357,4.079267,Carter,79.926208,0.0,0.0,-0.0,-0.0,309_WIND_1,0.0,51.1,145.175,0.0,0.0,0.9789278489548211,0.34457181389076197
2020-01-05 16:00:00,46394.59,46394.59,0.0,0.0,0.0,0.0,3321.461677,13.968124,Carter,79.134883,0.0,0.0,-0.0,18.573548,309_WIND_1,145.15,53.6,0.0,995.542194,0.0,0.9787592717464598,0.3614295347269049
2020-01-05 17:00:00,188228.37,188228.37,0.0,0.0,0.0,0.0,3485.679854,54.000476,Carter,80.811576,0.0,0.0,-0.0,25.908442,309_WIND_1,146.266667,44.2,0.0,1145.153117,0.0,0.986289053719937,0.2980445043830074
2020-01-05 18:00:00,40088.98,40088.98,0.0,0.0,0.0,0.0,3926.588059,10.209622,Carter,91.713524,0.0,0.0,-0.0,33.854699,309_WIND_1,145.591667,83.6,0.0,2830.252816,0.0,0.9817374690941784,0.5637221847606203
2020-01-05 19:00:00,40088.98,40088.98,0.0,0.0,0.0,0.0,4003.394339,10.013747,Carter,95.452252,0.0,0.0,-0.0,35.786826,309_WIND_1,120.320579,77.5,25.354421,2773.478997,0.0,0.9822993931220497,0.5225893459204315
2020-01-05 20:00:00,40088.98,40088.98,0.0,0.0,0.0,0.0,3950.182399,10.14864,Carter,94.461374,0.0,0.0,-0.0,32.684578,309_WIND_1,145.475,66.9,0.0,2186.598295,0.0,0.9809507754551583,0.45111260957518545
2020-01-05 21:00:00,40088.98,40088.98,0.0,0.0,0.0,0.0,3811.221011,10.518671,Carter,91.546084,0.0,0.0,-0.0,27.634329,309_WIND_1,144.958333,20.7,0.0,572.03062,0.0,0.9774668464823554,0.13958192852326365
2020-01-05 22:00:00,40088.98,40088.98,0.0,0.0,0.0,0.0,3612.619766,11.096928,Carter,86.951806,0.0,0.0,-0.0,31.056126,309_WIND_1,0.0,14.5,145.908333,450.31383,0.0,0.9838727804000899,0.09777478084962912
2020-01-05 23:00:00,40088.98,40088.98,0.0,0.0,0.0,0.0,3380.944378,11.857332,Carter,80.731297,0.0,0.0,-0.0,19.983571,309_WIND_1,141.516667,39.0,0.0,779.359286,0.0,0.9542593841312653,0.26298044504383006
2020-01-06 00:00:00,35313.18,35313.18,0.0,0.0,0.0,0.0,3215.959661,10.980604,Carter,75.166785,0.0,0.0,-0.0,16.970779,309_WIND_1,139.15,86.6,0.0,1469.669481,0.0,0.9383007417397168,0.5839514497639918
2020-01-06 01:00:00,24632.576442,17154.98,7477.596442,0.0,0.0,0.0,3108.54812,7.924142,Carter,70.73536,0.0,0.0,32.009939,29.597042,309_WIND_1,133.966667,104.0,0.0,4037.323583,0.0,0.9033490672061136,0.7012811867835468
2020-01-06 02:00:00,20387.76632,17154.98,3232.78632,0.0,0.0,0.0,3070.868261,6.639089,Carter,68.948569,0.0,0.0,30.234117,29.597042,309_WIND_1,133.033333,117.3,0.0,3947.416518,0.0,0.8970555180939536,0.7909642616318273
2020-01-06 03:00:00,20211.92655,17154.98,3056.94655,0.0,0.0,0.0,3052.652831,6.621102,Carter,67.432434,0.0,0.0,30.234117,28.05809,309_WIND_1,136.291667,130.0,0.0,3837.774629,0.0,0.9190267475837267,0.8766014834794336
2020-01-06 04:00:00,23778.045039,17154.98,6623.065039,0.0,0.0,0.0,3093.647332,7.686088,Carter,67.242057,0.0,0.0,32.009939,0.003787,309_WIND_1,136.108333,135.1,0.0,32.788253,0.0,0.9177905147224094,0.9109912339851651
2020-01-06 05:00:00,29361.814859,17154.98,12206.834859,0.0,0.0,0.0,3241.40384,9.058364,Carter,68.395787,0.0,0.0,34.808318,30.234117,309_WIND_1,133.65,123.1,0.0,4089.047588,0.0,0.9012137559002023,0.8300741739716789
2020-01-06 06:00:00,35275.68,17154.98,18120.7,128.686237,0.0,0.0,3528.635845,9.996974,Carter,72.499214,72.499214,0.0,11286.557112,33.684891,309_WIND_1,132.183333,104.4,0.0,317094.88109,0.0,0.8913238930096649,0.7039784221173297
2020-01-06 07:00:00,35275.68,17154.98,18120.7,197.189333,0.0,0.0,3830.83511,9.208352,Carter,81.472161,81.472161,0.0,11286.557112,51.405328,309_WIND_1,127.583333,96.5,0.0,355784.431041,0.0,0.8603056866711619,0.650708024275118
2020-01-06 08:00:00,24732.166647,17154.98,7577.186647,0.0,0.0,0.0,3838.489998,6.443202,Carter,87.639916,0.0,0.0,32.009939,-0.0,309_WIND_1,141.775,94.5,0.0,1513.269869,0.0,0.9560013486176668,0.6372218476062036
2020-01-06 09:00:00,16313.4,16313.4,0.0,0.0,0.0,0.0,3854.585146,4.232206,Carter,93.170022,0.0,0.0,-0.0,-0.0,309_WIND_1,144.625,100.3,0.0,-0.0,0.0,0.9752191503708696,0.6763317599460552
2020-01-06 10:00:00,16313.4,16313.4,0.0,0.0,0.0,0.0,3889.963796,4.193715,Carter,98.174872,0.0,0.0,-0.0,-0.0,309_WIND_1,144.066667,132.4,0.0,-0.0,0.0,0.9714542593841313,0.8927848954821308
2020-01-06 11:00:00,16313.4,16313.4,0.0,0.0,0.0,0.0,3926.765447,4.154412,Carter,102.058103,0.0,0.0,-0.0,-0.0,309_WIND_1,66.478809,145.3,75.562857,0.0,0.0,0.9577995055068553,0.9797707349966285
2020-01-06 12:00:00,16313.4,16313.4,0.0,0.0,0.0,0.0,3935.767755,4.144909,Carter,104.429787,0.0,0.0,-0.0,-0.0,309_WIND_1,131.1,143.2,0.0,0.0,0.0,0.8840188806473364,0.9656102494942682
