,wind_mw,pem_mw,pem_bid,e_revenue,h_revenue,NPV,freq_day_0,freq_day_1,freq_day_2,freq_day_3,freq_day_4,freq_day_5,freq_day_6,freq_day_7,freq_day_8,freq_day_9,freq_day_10,freq_day_11,freq_day_12,freq_day_13,freq_day_14,freq_day_15,freq_day_16,freq_day_17,freq_day_18,freq_day_19
10,847.0,338.8,15.0,22536853.450808406,43599481.102746174,-197707015.6672026,0.020825324375058255,0.032216026506790715,0.4266419352733066,0.02392951249978883,0.05299688366838989,0.00018020514225167378,0.07793942402194791,0.016044672392634598,0.01858033163132297,0.03813892142767665,0.006105868762419485,0.015402768865203783,0.007317083727378452,0.02964029062224337,0.04906061177790191,0.12445587601561042,0.024461891408690394,0.017862656347283255,0.00037995612887417737,0.01621909339624178
11,847.0,359.975,15.0,22795801.132377427,45378817.628195465,-208752261.91533807,0.020842609888997415,0.0316824810550644,0.4267423505292761,0.025590861665460884,0.045000954349187654,0.0001961595333726849,0.07765800443992868,0.017594530584611336,0.018145253977279296,0.038693565235569875,0.006675588279239022,0.012885473660166773,0.007122876561210049,0.03789888920501228,0.04876445990877191,0.124464367822749,0.02459840679279056,0.01837989537940524,0.0004125200435971449,0.016330939565203095
12,847.0,381.1500000000001,15.0,23002896.913970232,46622292.81707017,-226413856.44845083,0.020954543918016773,0.031230844227205755,0.4268228547448806,0.027220177582942307,0.03865350449395125,0.00024029986739907197,0.07725089781930959,0.019070946362637373,0.018243271080899907,0.03891487515280546,0.006695072455096588,0.011093277349205982,0.006491112220786455,0.04458806393585157,0.04847245472432669,0.12392881761340686,0.02509318598145788,0.018933852377546242,0.000413889788724501,0.01621043454658821
13,847.0,402.32500000000005,15.0,23156787.868821595,47459068.44987699,-249252954.8817857,0.021140929758376874,0.030796514641030753,0.4268553825483624,0.02884139447512304,0.033218122953917226,0.0003126514537715889,0.07673249726728243,0.020536816632102006,0.018595802999504186,0.038984322601946765,0.006429856015774341,0.009602987883167213,0.005692639062667606,0.050369438876444045,0.04815102414218092,0.12300510055320756,0.02582511884680545,0.01955194106647851,0.00040452277304403144,0.01596945138545656
14,847.0,423.5,15.0,23258820.780777488,48190662.233402036,-273859974.39747995,0.021404649800247182,0.030339343682314824,0.42682953824979697,0.030438699523233127,0.028406800062706936,0.0004139993195948994,0.07610762915731976,0.02199493582832278,0.01907998797495667,0.0389915762652623,0.006028576402913032,0.008264903098945234,0.004857231408169334,0.05552359145675799,0.047781132872301985,0.12182139595889559,0.026719037215733724,0.02023719666182153,0.0003935504467527628,0.015657826475875474
15,847.0,127.05,17.5,18851713.658109095,24689029.735022817,-112165203.03646675,0.03674117605883295,0.06424315874570899,0.4248864172198198,0.0021583677112317263,0.002027648718811975,0.04113196674167772,0.07200390735588567,0.0006979797965166722,0.005708581887077218,0.00041724432283362826,0.03480043446130418,5.788158721553712e-05,0.021561622703926846,0.0006619373637159818,0.04453146241617822,0.11353215954331985,0.030745014101241912,0.005409586477257797,0.03478328368939503,0.07307731244036957
16,847.0,148.225,17.5,19005799.737361617,26820850.588325866,-120422766.28966907,0.03241042467181332,0.05749669252947616,0.42521659008027657,0.003419320604743191,0.0004656764724910456,0.040542306142991744,0.0726160823729956,0.0006920883035105458,0.006415164054379963,0.00048478290860025564,0.02989665303747332,0.0014134878103774639,0.021243669604329076,0.0005113253797849213,0.04560602658239408,0.1157116331769954,0.02965877360147121,0.012550584739427656,0.0347247023935408,0.07315349649463129
17,847.0,169.4,17.5,19213106.71569634,29455001.510109838,-122426057.11398092,0.028531695385087884,0.04846685452873629,0.4249475092905248,0.00475157221920945,9.937387078756819e-05,0.040032410317694604,0.0721571326739851,0.0005603091865045829,0.006603321607405732,0.0004004344822773034,0.025782473641396096,0.009128545396834565,0.021778965446103946,0.00028144251794921826,0.04647093342511847,0.11687935073810832,0.029852392351974396,0.020437855208306734,0.03472308809661073,0.07297271921030701
18,847.0,190.57500000000002,17.5,19469407.265876886,31197218.084162556,-133918992.56429875,0.025691206217911197,0.03859243803545282,0.424559264502509,0.005691939420856318,7.906456774176875e-05,0.03977771388322958,0.071322449262742,0.00045653273136380366,0.006292168336006903,0.00023741267463229997,0.022483657379231005,0.017856855813391092,0.023075385030153887,0.0003015451182446535,0.0466197784917031,0.11677905340232889,0.030653785137440288,0.027211372241068565,0.03434244476344431,0.07136958130016552
19,847.0,211.75,17.5,19767244.85278512,32172780.917842336,-153575134.7627375,0.024336366838207765,0.029054189311152705,0.42445760973881774,0.00569674693065121,0.0017740260816575932,0.04016214143153137,0.07069367509365403,0.00040983068050281797,0.006130639055268012,0.0001237903518843012,0.019604098765378247,0.02649812461781762,0.025209135356501357,0.0013196458873718495,0.045470847803243904,0.1155396169887868,0.0315122303266982,0.030713165087771596,0.03275884887409128,0.06560321159417254
20,847.0,232.925,17.5,20096100.559355695,34690062.44006729,-155525746.71861428,0.025303097440254014,0.02407549153422122,0.424236474862965,0.005563640014430737,0.02634502915532423,0.041108323533340964,0.07028450768885834,0.00020303921222306732,0.012243352038667818,7.71888800958587e-05,0.014142503732678788,0.034567530291224745,0.027792316681655105,0.0021642263650936654,0.044039414822784256,0.11418599085969275,0.03230607836595791,0.030746002662626382,0.025678133072695845,0.04534607628400651
21,847.0,254.10000000000002,17.5,20442964.078587856,38651007.60914773,-141021178.06441492,0.027875405849761926,0.027426469052165784,0.4241059263674105,0.008517966268217226,0.06846754967860162,0.03502174833737431,0.07116115993132176,0.0008002042885671904,0.024649100288766324,0.0021568273282318055,0.007084217898446978,0.03761638180232487,0.0253875921798189,0.0017756129313193153,0.04386259471679048,0.11477921623153849,0.032292536583262706,0.028126193662550224,0.012313965033172445,0.015383841662293481
22,847.0,275.27500000000003,17.5,20793316.72819929,41670060.78601323,-137080945.51733226,0.027820430078277555,0.029602222105114324,0.42468559581787,0.01630085955684494,0.07927114359544127,0.013176194391899092,0.07251299610517575,0.009489650889626172,0.02592190563734944,0.02125004968560699,0.0066938127315020485,0.032307410748806345,0.013161927315423516,0.0034201380761625672,0.043810937811387195,0.11531962641303846,0.030960840069018884,0.02571766856576685,0.0045259026177845085,0.012961622435517664
23,847.0,296.45,17.5,21132414.68099099,43501110.70837119,-146641699.1588149,0.027054056335577486,0.028758933827758404,0.4243469567588336,0.021000649508508783,0.07650928278441273,0.0013934419156407995,0.0718993116262693,0.014284226191479333,0.0254559266414322,0.03291811432986016,0.0044818017084209604,0.027344230884852373,0.007584511180596276,0.008879078162866013,0.044021793691499,0.11413728358242295,0.03133822878897492,0.02348105525817441,0.0007011068902502755,0.013479284970172983
24,847.0,317.625,17.5,21446650.80383155,44861329.43147567,-161782857.5277819,0.026617790466006194,0.02797823478227442,0.42427637762193193,0.02386479881949006,0.06432995515208201,0.0001454754301287632,0.07163620685860368,0.01694767466047908,0.023560266460644214,0.03688124796612518,0.005342386799798419,0.021545718344553627,0.007291671146622152,0.021212748107897115,0.04407794220809232,0.1148933199954219,0.03091210650025268,0.023048142628888647,0.00034507331123331364,0.014008453390387258
25,847.0,338.8,17.5,21724737.14836764,46592196.862962075,-173158299.4134289,0.02641172901248465,0.027646337303529733,0.42443435951865816,0.026383122275534552,0.05153716560043198,0.00014239267406974962,0.07155901660427016,0.01929028805714414,0.022090784611154064,0.03820135452543127,0.006775252774365632,0.01651262303575521,0.0074184566246750456,0.033763816058376785,0.044008977399010274,0.11568130668851828,0.03058165113993392,0.02328709885064048,0.0004132154808699438,0.01437235388752655
26,847.0,359.975,17.5,21958508.83804859,48561831.697328515,-182344634.39133584,0.026395034465592833,0.027338687410185063,0.42457670198912634,0.028756197367585112,0.0416506809794833,0.00018465963633526909,0.07120943008774522,0.02140716796382613,0.021687318055292146,0.03873919006666146,0.007259828943029628,0.013101597545464307,0.0067986677365302825,0.043694068357675066,0.043870238295615996,0.11552235517121996,0.030922445355471857,0.023707966083539613,0.0004411192068546492,0.014325477751191456
27,847.0,381.1500000000001,17.5,22143267.105479777,50023842.09667438,-197797477.76697496,0.02652530002630657,0.026972878831071696,0.4246265960496457,0.031050565939558555,0.033771692449415115,0.0002658464852266046,0.07059977192447583,0.02341747873343974,0.02190974994569258,0.03896332877096584,0.007076809723958571,0.010577972422230863,0.005790676440576829,0.051782436506546854,0.043632601604477225,0.11457629199641524,0.03177108341906179,0.024287326662763512,0.00042584024008011586,0.014043222715044372
28,847.0,402.32500000000005,17.5,22277692.26199787,51041509.31578614,-218819279.65333122,0.026804304823831688,0.026522701139138693,0.42455880090318054,0.03325305939539805,0.027167248477250352,0.00039781380663653844,0.06977514866357422,0.025355273942686486,0.0224364555487607,0.03905250917773133,0.006582010853187957,0.008489473899682163,0.004703784833851465,0.05866675165980588,0.04327273305786768,0.11311890316462055,0.03295257601947793,0.025017084811025696,0.0004022679456053064,0.013646577949668615
29,847.0,423.5,17.5,22363425.984404452,51944585.7557487,-241679277.3203627,0.027249454517286623,0.02597688277022574,0.42436380700146314,0.03532681048837281,0.02156859490988951,0.0005657601564585924,0.0687555755738009,0.02720354195931772,0.023124002591284686,0.0390987082737796,0.0059759675846180835,0.006687513703659228,0.0036766210433844156,0.06459497161066304,0.042779027062146056,0.1113409760729078,0.03437173174662115,0.02586578308462324,0.00038130343027472757,0.01318571150720933
30,847.0,127.05,20.0,18275003.853106424,27747810.508683026,-84222585.8290536,0.05286060477089119,0.06303437342575485,0.4164962392058757,0.0016270927972883373,0.002889656717543279,0.0406071478190959,0.0561749019851214,0.0006458426456805517,0.004996935715983601,0.0005076603355800456,0.04764033075704836,6.630026902566066e-05,0.02975896977743903,0.000564321229194228,0.033815188387622284,0.08936703461303562,0.05098439897109777,0.0084126371683009,0.035669642478693434,0.07202632486187158
31,847.0,148.225,20.0,18338072.844017044,29969148.766467735,-92497032.19823772,0.04664276018865447,0.05619258676634019,0.4181372949186516,0.0027344084617033394,0.0017138834493061104,0.03977400651760727,0.05859650376053243,0.0007342299955699544,0.005843146513036886,0.000839254014062775,0.04080433042825318,0.0015694618253400713,0.02882085137988526,0.000805972419502091,0.03541097573236704,0.09356719339878289,0.04721518403255862,0.01672264194189193,0.03563282594048748,0.07208386358705579
32,847.0,169.4,20.0,18443692.80144081,32505102.093414485,-96750580.7202669,0.0409478390231439,0.04611226132465605,0.4188240077899891,0.004124949012372417,0.0002649167571119341,0.03906605185694645,0.05931886961985425,0.0006715266240446968,0.006208521980205373,0.000886929806532863,0.03492998268205453,0.009834370610306085,0.028907991702791423,0.0006696202818108245,0.0367217871127648,0.09643135193014395,0.045422578210438574,0.02622123259986305,0.03566233084460146,0.07200414998383511
33,847.0,190.57500000000002,20.0,18590594.599189844,34472337.301794276,-106941892.59004639,0.03641641086710359,0.033405559487258374,0.41878512011916597,0.0053791736684943485,0.00010768945593862169,0.0387101264400792,0.05868894218450854,0.000577910228359303,0.006055350277222227,0.0005205848382127632,0.030113392954051695,0.02083261044060041,0.030195802329520672,0.0007439685864281502,0.03717344151847323,0.09738387159235495,0.045491882385579274,0.035566818982249976,0.03541138569829179,0.0706201231756285
34,847.0,211.75,20.0,18774984.92576673,35837830.04109159,-123485453.06971858,0.03420890029354522,0.021351398961071712,0.4187622406387169,0.005694241896344127,0.0018363770767896553,0.039135085578926185,0.057880927575063766,0.0006586962673049146,0.006204418246402123,0.0001822761964654895,0.026157246057177768,0.03136924577156557,0.03238728185705536,0.0024502386067524625,0.03593173805198217,0.09635960028784346,0.04636673399658855,0.040899409038677066,0.03382850809385086,0.06480872812319129
35,847.0,232.925,20.0,18990340.81764996,38553799.5760373,-124477034.74874371,0.0352867892649881,0.015432247678058168,0.41847727129246803,0.00586172608536584,0.026448612118166768,0.04036173617442265,0.05715481751439415,0.000459496823576741,0.013452288796163996,8.742153903716598e-05,0.019759293636320983,0.03989132422521501,0.0347203188711628,0.0033325618100826827,0.034227082796102766,0.09470741819483995,0.04737173994598546,0.041594083418814175,0.026496255447824257,0.043894948646457314
36,847.0,254.10000000000002,20.0,19227516.245057832,42730718.685611054,-108775923.03778806,0.0382539140141286,0.01851748503154693,0.4181377904143723,0.008953729939438675,0.06994747220161814,0.03567839289810506,0.05741192179735311,0.0018328730604519068,0.028425639356939272,0.001440080505934064,0.010598979627440367,0.042957743702613856,0.032120263223169444,0.0019065328026372855,0.033881040743756516,0.09488993701687087,0.04760749614286113,0.03867146515743259,0.012724158897261506,0.0120007438672675
37,847.0,275.27500000000003,20.0,19475290.461792246,46061593.34350058,-102480077.58861086,0.03872408840561793,0.02077485465238312,0.4185686642353036,0.018093422043674676,0.08191697397980838,0.01320530834831807,0.058573975718001714,0.01233063463788091,0.03188908056190795,0.02101101545842325,0.008240367870547024,0.036882703925216885,0.017802675012973557,0.0024275107264242392,0.03391239729899137,0.09527768202011222,0.04672746185708848,0.03580764763350361,0.004671614612922719,0.009110726271097125
38,847.0,296.45,20.0,19721368.94117802,48521860.385149434,-106004434.30362555,0.038542847831388435,0.020365928571560096,0.4183395806029622,0.024404195255194217,0.07954310835367498,0.0007974776888366482,0.05824527419593636,0.0188929388585513,0.032675001181558104,0.0334205126729901,0.005302975598266812,0.03109380758435554,0.009843130521663385,0.008182458839983461,0.034440404019560014,0.09464952221182785,0.047362622549486574,0.033494083924493025,0.0007201579411801933,0.009574017530908939
39,847.0,317.625,20.0,19953687.547952447,50239781.23836389,-118040869.23831892,0.0383059785162677,0.0199413123759297,0.41843236505656134,0.028439528938146583,0.06566248880950457,0.00012104221856901201,0.05801483597650421,0.022645654193401418,0.03131541565896577,0.03742807227226514,0.005946693252692543,0.024336246495539525,0.008176868148816102,0.022302149116378928,0.03473939898109824,0.09567160513039089,0.04688977363811116,0.03286165599655109,0.0003331857963647932,0.009935790698060106
40,847.0,338.8,20.0,20161737.885490555,52233697.598635264,-127243413.46806389,0.0381020075127391,0.019988770548662223,0.4186265090768312,0.032115500354846734,0.049681041949428774,0.00015516312776671492,0.05781275137511285,0.025948173343176877,0.029839357743695453,0.03869342388548307,0.0074299346019007315,0.017744573962450726,0.0075426418711855205,0.037811943782955756,0.03479048804771501,0.09627137979166656,0.04665456031713217,0.03293480671588373,0.0003986263189046619,0.010240893518673501
41,847.0,359.975,20.0,20337615.91391448,54520569.170285806,-133510120.28451777,0.038069014540833127,0.019928280363420574,0.4186791178243014,0.03548033492002614,0.036915614354081396,0.0002717403539121148,0.05718810407255461,0.028808561825665765,0.02937783425659835,0.0391661994549978,0.007858129484329174,0.012931299327082292,0.006441226538855293,0.050457925866133006,0.03467835566019402,0.0955914424172205,0.04729695707052703,0.03332564655420807,0.0004218750709954186,0.010178341295922013
42,847.0,381.1500000000001,20.0,20476588.35023817,56255955.5552977,-146400803.00910807,0.038267886284444906,0.019652777453109404,0.41851049293050546,0.0385154409636446,0.027034265998246106,0.0005034962780013425,0.05616778856174543,0.03131556505442167,0.02961401688990668,0.03934753673242459,0.007516774473784146,0.00937911558781361,0.0051544173037261845,0.060505257017312276,0.034360464665205405,0.09394104164727847,0.04861763082056998,0.03399050166235744,0.0004026793213309938,0.009906948471829725
43,847.0,402.32500000000005,20.0,20577131.625057403,57456973.945564926,-165739912.01831067,0.03875375171279308,0.019181068272503,0.41810012809372,0.0411937855387266,0.01931492633700423,0.0007796903516775,0.054817753087897096,0.03352327227338293,0.03021353640109704,0.039426946039546086,0.006881179317244997,0.006623196009826655,0.003973541711720841,0.06854112850613353,0.033801926757867536,0.09170944633483503,0.05041410575708364,0.034869666525641,0.0003801341799144326,0.009547804166329174
44,847.0,423.5,20.0,20640533.68114568,58496243.905027986,-187318077.61117,0.039544505380077415,0.01855105908150474,0.4174613722441648,0.04351524693047036,0.013326205635191104,0.0009829924054960777,0.053186714615076174,0.035455024730918355,0.031012265192592252,0.03948889151583857,0.006211098565280003,0.004462650136979648,0.0029999774687556225,0.07493211107335784,0.0330096385080223,0.08913252314234935,0.052566550975639774,0.03589653695309641,0.0003632107285503072,0.009149464789389874
45,847.0,127.05,22.5,17008026.314926792,32093992.711931314,-49557566.84056324,0.07572684680384412,0.06106725472196833,0.40255911925623006,0.0020165592497511124,0.002087378138478521,0.040386062547809715,0.03256837788298449,0.0009388065254446182,0.006218048216516535,0.000582945527211351,0.06363669046963043,0.00010040733000035013,0.039361997539905366,0.00020956312040460798,0.018982709810716328,0.053279221457932506,0.08427081561368156,0.013833910575857878,0.03583330831457081,0.07083162839212835
46,847.0,148.225,22.5,16938263.365670428,34982040.396169126,-51821736.137364715,0.06911590241931934,0.05374707147042922,0.4043585757412833,0.003194860215865072,0.001588516610325246,0.0390456987730314,0.03493969836821594,0.00107926346120981,0.007388776669404816,0.001347682580136743,0.05554022878274832,0.0027148736573358954,0.03874554927893303,0.00033027599640681507,0.019994575721849255,0.056498532979004305,0.08043999279791483,0.024568161059982233,0.035915675712103544,0.07079444419879694
47,847.0,169.4,22.5,16892349.963228755,37894070.772862546,-53547420.44764453,0.06254738140939523,0.04285128709074575,0.4055270896339049,0.0046824653067511325,0.0004276823785920012,0.0378528800735697,0.036000337904089116,0.0011195858639202042,0.008131472927064797,0.0018390370231667966,0.047951930626359676,0.01115582577374359,0.03895841943087564,0.0003474844204729242,0.02102164665306606,0.05911492934460537,0.0779858349118778,0.036617822586800526,0.036074742801983084,0.07056231668751367
48,847.0,190.57500000000002,22.5,16871848.923551127,40299151.24723254,-60694150.04986653,0.05663854078904663,0.02734114294919968,0.40570507073157364,0.006236590745969851,0.00011446025964626008,0.037258170743268586,0.035298672442212096,0.0010544668708096542,0.008250721592131277,0.0014516074404938044,0.04139682440468252,0.024262347095247157,0.04057540979904587,0.0003249686189176891,0.021556827246747186,0.06031047711129415,0.07782019044734281,0.0491297772472136,0.03612743418627303,0.06913138236072372
49,847.0,211.75,22.5,16877723.202730056,41986219.05311606,-75627183.0862371,0.053295110440101254,0.012469562992592217,0.4057529575588702,0.006931662003400105,0.0014295532671449482,0.037808252087407235,0.03433579699232711,0.0013614254323793063,0.008904571794444632,0.00041835180651766013,0.0358936629173564,0.037011768719064,0.04286533449039953,0.0015288774628341487,0.020569553222175355,0.05979543480160637,0.07872645219998535,0.056618950228333007,0.0347816678585719,0.06311696283309895
50,847.0,232.925,22.5,16909848.859495837,44904248.88303658,-76406780.03104994,0.05408777301559385,0.006336543123328455,0.4055792108755547,0.007548713300337562,0.026886539279574122,0.03942814111614211,0.033638519010361544,0.0014322266266964276,0.017877782540015593,0.00010839844060519244,0.027925358598962773,0.04553356689813491,0.04447478959909435,0.002140598291897637,0.019261960593275482,0.05880481702756855,0.07940897941365276,0.057540754186708606,0.02720902179962755,0.04141759966773272
51,847.0,254.10000000000002,22.5,16966477.157620993,49318040.8015791,-60071566.021534294,0.05681230772617314,0.00931788377047974,0.4051934516733051,0.010876622103507502,0.0715344502884375,0.03607878810739546,0.03333771706892863,0.003424113545824995,0.035657093503842496,0.001000099458614982,0.01630113408431914,0.04831203394427244,0.04109340590387413,0.0003365317473339884,0.01901022470026227,0.059181339123412766,0.07925325292592607,0.053893204373209304,0.013256768490813876,0.008524641697737477
52,847.0,275.27500000000003,22.5,17043884.998036824,53061141.048429154,-51052921.956894636,0.0572569449378395,0.011028446026654475,0.4053806185781309,0.02138994581847292,0.08438247376861364,0.013899648403904768,0.03383599593811428,0.015557468380492,0.04184322452007146,0.020574356221018233,0.011494990470962484,0.041881572424953585,0.024708662571955812,0.000242975990983101,0.01881855975134539,0.058861973681289134,0.07865559469448334,0.050499036383033054,0.005055853620855617,0.005334318180657506
53,847.0,296.45,22.5,17136436.431624524,56406858.22621933,-46337447.09699279,0.05745484836005584,0.010609472640065074,0.4052519189101279,0.030016692520891907,0.08204909000372093,0.0007047384984793099,0.03363930820587192,0.024898463011680458,0.04445043817422649,0.034143447205306335,0.0077903254931620146,0.035279211149063794,0.013488491374389197,0.005977216823554593,0.019196108249527912,0.05817996196750017,0.07967612080562225,0.04841380923197215,0.0008799854130752767,0.006005437303211652
54,847.0,317.625,22.5,17237143.71610932,58764815.294229515,-52650144.74559951,0.057551001749056425,0.01003594871314086,0.40540340567695443,0.035710288902797975,0.06691996538797683,0.00012540182349481444,0.03322831424569618,0.03041234763645224,0.04429085999166627,0.038345150598439515,0.0076850117387520355,0.02783310948090401,0.009749712580382718,0.02185460062770211,0.019316544998945154,0.0588125721390512,0.07951958500974549,0.0478485995730734,0.00032668085003714076,0.00615573846229225
55,847.0,338.8,22.5,17338615.874097217,61151504.510327056,-58630771.315873444,0.057545339045760306,0.010215869484643276,0.4055482014996463,0.04073701872712161,0.047690783578707194,0.00021966600990819946,0.03296763943189626,0.03484171945467516,0.04291178428283482,0.03934275708580777,0.008895413112831752,0.019591085397430055,0.008252535882393094,0.04083421822533274,0.019294604389116628,0.059142919239240754,0.07935807043587456,0.04791988758401476,0.000374344127300644,0.006404386118225256
56,847.0,359.975,22.5,17434125.611301694,63708397.236659415,-62762407.28506416,0.05756041402034498,0.01038798970673158,0.40550780846955015,0.045011719392319426,0.03178206868587077,0.0005978980540618582,0.03242108109441451,0.038239033899195,0.04207228418582775,0.039470539137827054,0.009166636461093952,0.013098182813662769,0.006913005279411618,0.05680873282944703,0.019245493217979973,0.05842502557365455,0.07985399556363745,0.04829265897966888,0.00041402789380873685,0.006438084566218525
57,847.0,381.1500000000001,22.5,17518489.007176895,65508496.283344366,-75539345.63092732,0.05777335314235256,0.010332112192954776,0.40521955866248416,0.048427453669928774,0.020182121798199896,0.0010968768948339113,0.03153777965677803,0.0407542279362994,0.04188218073596967,0.03941417971882969,0.008646795114923554,0.008479320258193814,0.0056304878302812136,0.06882433355340142,0.01905431899440703,0.05699605850245011,0.0809333489882087,0.04886353946863293,0.0004014597236120964,0.006310282143357644
58,847.0,402.32500000000005,22.5,17588550.41960207,66575373.345111236,-96731746.85647345,0.05827826287759592,0.010096186731585063,0.404696125912885,0.05105733769377054,0.012015481680782085,0.00139136006236449,0.03040002800669455,0.04261132191453308,0.04207541374323616,0.0393539953361877,0.007895856819942518,0.005239648265351505,0.004571539947934543,0.07755753955101623,0.01865311217239919,0.05525178532731619,0.08242584479492172,0.04954964151636507,0.0003748350113250223,0.00611884463924249
59,847.0,423.5,22.5,17643225.02635879,67381026.88720737,-121038167.19515997,0.059047093027788586,0.009751857764352943,0.4039991018426035,0.05306928874326974,0.006319757634270793,0.0015024879427703224,0.029100596534083558,0.043998143872973405,0.04247425880159641,0.03932052458199695,0.0071825814504017935,0.0029837734561559024,0.003767531336350926,0.08384923326383899,0.018073989223384886,0.05337878671959047,0.0841825134433017,0.05029892616101176,0.00035098446289290444,0.005907102383031963
60,847.0,127.05,25.0,15163239.500169182,34748356.79995215,-40443521.29864594,0.09086572077038406,0.061351556977741264,0.3940381170537497,0.001877785334323606,0.0014112041224858612,0.04095107874357893,0.018653881564920795,0.0010070661383463208,0.006419023142735347,0.000358300310085066,0.07489625401868923,0.00011479494191985259,0.04458723792047473,0.0001846249223890591,0.010887796365045097,0.03167777971017117,0.10555058653923682,0.014393068667365791,0.035522514386558485,0.06986562050703121
